track,scenario,iteration,duration_ms,success,outcome,origin,expected_polls,observed_polls
state,live_seed,1,0.271,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,2,0.194,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,3,0.219,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,4,0.167,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,5,0.156,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,6,0.129,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,7,0.146,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,8,0.153,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,9,0.111,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,10,0.110,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,11,0.110,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,12,0.115,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,13,0.109,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,14,0.108,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,15,0.109,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,16,0.369,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,17,0.154,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,18,0.152,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,19,0.123,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,20,0.245,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,21,0.221,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,22,0.138,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,23,0.270,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,24,0.128,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,25,0.136,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,26,0.124,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,27,0.125,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,28,0.118,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,29,0.110,true,five_paper_live_content,LIVE_BACKEND,,
state,live_seed,30,0.412,true,five_paper_live_content,LIVE_BACKEND,,
state,cached_warm_start,1,0.270,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,2,0.322,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,3,0.331,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,4,0.298,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,5,0.290,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,6,0.280,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,7,0.244,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,8,0.235,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,9,0.265,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,10,0.237,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,11,0.238,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,12,0.267,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,13,0.221,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,14,0.211,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,15,0.223,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,16,0.213,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,17,0.250,true,cached_content_visible,CACHED_BACKEND,,
