track,scenario,state,iteration,duration_ms,success,outcome
graph,status_disclosure,ready,1,84.933,true,visible
graph,status_disclosure,ready,2,79.823,true,visible
graph,status_disclosure,ready,3,100.620,true,visible
graph,status_disclosure,ready,4,87.454,true,visible
graph,status_disclosure,ready,5,79.986,true,visible
graph,status_disclosure,ready,6,81.044,true,visible
graph,status_disclosure,ready,7,80.839,true,visible
graph,status_disclosure,ready,8,84.507,true,visible
graph,status_disclosure,ready,9,80.991,true,visible
graph,status_disclosure,ready,10,84.911,true,visible
graph,status_disclosure,ready,11,84.321,true,visible
graph,status_disclosure,ready,12,82.263,true,visible
graph,status_disclosure,ready,13,83.431,true,visible
graph,status_disclosure,ready,14,81.193,true,visible
graph,status_disclosure,ready,15,82.168,true,visible
graph,status_disclosure,ready,16,85.618,true,visible
graph,status_disclosure,ready,17,77.705,true,visible
graph,status_disclosure,ready,18,86.301,true,visible
graph,status_disclosure,ready,19,82.897,true,visible
graph,status_disclosure,ready,20,97.517,true,visible
graph,status_disclosure,ready,21,85.593,true,visible
graph,status_disclosure,ready,22,82.932,true,visible
graph,status_disclosure,ready,23,80.414,true,visible
graph,status_disclosure,ready,24,80.801,true,visible
graph,status_disclosure,ready,25,85.546,true,visible
graph,status_disclosure,ready,26,78.674,true,visible
graph,status_disclosure,ready,27,86.016,true,visible
graph,status_disclosure,ready,28,83.388,true,visible
graph,status_disclosure,ready,29,83.190,true,visible
graph,status_disclosure,ready,30,79.063,true,visible
graph,status_disclosure,fallback,1,79.287,true,visible
graph,status_disclosure,fallback,2,83.715,true,visible
graph,status_disclosure,fallback,3,81.830,true,visible
graph,status_disclosure,fallback,4,82.536,true,visible
graph,status_disclosure,fallback,5,83.167,true,visible
graph,status_disclosure,fallback,6,82.679,true,visible
graph,status_disclosure,fallback,7,82.706,true,visible
graph,status_disclosure,fallback,8,67.017,true,visible
graph,status_disclosure,fallback,9,84.576,true,visible
graph,status_disclosure,fallback,10,81.645,true,visible
graph,status_disclosure,fallback,11,82.713,true,visible
graph,status_disclosure,fallback,12,84.833,true,visible
graph,status_disclosure,fallback,13,80.333,true,visible
graph,status_disclosure,fallback,14,65.623,true,visible
graph,status_disclosure,fallback,15,82.225,true,visible
graph,status_disclosure,fallback,16,85.806,true,visible
graph,status_disclosure,fallback,17,79.989,true,visible
graph,status_disclosure,fallback,18,82.754,true,visible
graph,status_disclosure,fallback,19,87.851,true,visible
graph,status_disclosure,fallback,20,78.683,true,visible
graph,status_disclosure,fallback,21,86.942,true,visible
graph,status_disclosure,fallback,22,77.889,true,visible
graph,status_disclosure,fallback,23,66.215,true,visible
graph,status_disclosure,fallback,24,82.226,true,visible
graph,status_disclosure,fallback,25,83.684,true,visible
graph,status_disclosure,fallback,26,83.008,true,visible
graph,status_disclosure,fallback,27,82.701,true,visible
graph,status_disclosure,fallback,28,83.145,true,visible
graph,status_disclosure,fallback,29,81.943,true,visible
graph,status_disclosure,fallback,30,82.907,true,visible
graph,status_disclosure,empty,1,66.719,true,visible
graph,status_disclosure,empty,2,66.062,true,visible
graph,status_disclosure,empty,3,65.860,true,visible
graph,status_disclosure,empty,4,66.311,true,visible
graph,status_disclosure,empty,5,66.217,true,visible
graph,status_disclosure,empty,6,66.067,true,visible
graph,status_disclosure,empty,7,66.070,true,visible
graph,status_disclosure,empty,8,66.144,true,visible
graph,status_disclosure,empty,9,66.312,true,visible
graph,status_disclosure,empty,10,66.274,true,visible
graph,status_disclosure,empty,11,66.283,true,visible
graph,status_disclosure,empty,12,65.960,true,visible
graph,status_disclosure,empty,13,66.301,true,visible
graph,status_disclosure,empty,14,66.204,true,visible
graph,status_disclosure,empty,15,66.190,true,visible
graph,status_disclosure,empty,16,66.179,true,visible
graph,status_disclosure,empty,17,66.116,true,visible
graph,status_disclosure,empty,18,66.513,true,visible
graph,status_disclosure,empty,19,66.353,true,visible
graph,status_disclosure,empty,20,66.286,true,visible
graph,status_disclosure,empty,21,66.750,true,visible
graph,status_disclosure,empty,22,65.647,true,visible
graph,status_disclosure,empty,23,65.339,true,visible
graph,status_disclosure,empty,24,65.641,true,visible
graph,status_disclosure,empty,25,66.225,true,visible
graph,status_disclosure,empty,26,66.292,true,visible
graph,status_disclosure,empty,27,66.096,true,visible
graph,status_disclosure,empty,28,66.471,true,visible
graph,status_disclosure,empty,29,65.836,true,visible
graph,status_disclosure,empty,30,66.212,true,visible
