track,scenario,session_id,node_order_index,pair_index,node_count,edge_count,phase,render_id,webview_instance_id,duration_ms,dom_node_count,dom_edge_count,tick_count,success,outcome
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,1,1,50,73,new_webview_instance,4,3,167.078,50,73,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,1,1,50,73,reused_webview,5,3,70.427,50,73,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,1,2,50,73,new_webview_instance,6,4,182.560,50,73,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,1,2,50,73,reused_webview,7,4,98.958,50,73,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,1,3,50,73,new_webview_instance,8,5,195.940,50,73,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,1,3,50,73,reused_webview,9,5,113.461,50,73,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,1,4,50,73,new_webview_instance,10,6,149.210,50,73,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,1,4,50,73,reused_webview,11,6,87.855,50,73,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,1,5,50,73,new_webview_instance,12,7,155.551,50,73,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,1,5,50,73,reused_webview,13,7,52.322,50,73,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,2,1,25,36,new_webview_instance,16,9,187.306,25,36,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,2,1,25,36,reused_webview,17,9,39.995,25,36,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,2,2,25,36,new_webview_instance,18,10,192.538,25,36,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,2,2,25,36,reused_webview,19,10,82.840,25,36,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,2,3,25,36,new_webview_instance,20,11,157.185,25,36,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,2,3,25,36,reused_webview,21,11,126.789,25,36,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,2,4,25,36,new_webview_instance,22,12,181.707,25,36,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,2,4,25,36,reused_webview,23,12,58.014,25,36,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,2,5,25,36,new_webview_instance,24,13,184.164,25,36,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,2,5,25,36,reused_webview,25,13,62.519,25,36,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,3,1,12,16,new_webview_instance,28,15,187.934,12,16,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,3,1,12,16,reused_webview,29,15,58.938,12,16,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,3,2,12,16,new_webview_instance,30,16,183.578,12,16,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,3,2,12,16,reused_webview,31,16,90.126,12,16,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,3,3,12,16,new_webview_instance,32,17,189.495,12,16,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,3,3,12,16,reused_webview,33,17,82.779,12,16,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,3,4,12,16,new_webview_instance,34,18,211.951,12,16,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,3,4,12,16,reused_webview,35,18,76.355,12,16,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,3,5,12,16,new_webview_instance,36,19,172.409,12,16,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,3,5,12,16,reused_webview,37,19,59.731,12,16,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,4,1,1,0,new_webview_instance,40,21,105.879,1,0,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,4,1,1,0,reused_webview,41,21,56.349,1,0,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,4,2,1,0,new_webview_instance,42,22,111.274,1,0,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,4,2,1,0,reused_webview,43,22,54.720,1,0,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,4,3,1,0,new_webview_instance,44,23,107.282,1,0,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,4,3,1,0,reused_webview,45,23,54.138,1,0,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,4,4,1,0,new_webview_instance,46,24,111.151,1,0,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,4,4,1,0,reused_webview,47,24,52.954,1,0,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,4,5,1,0,new_webview_instance,48,25,112.224,1,0,1,true,visual_state_ready
graph,visual_state_ready,16cbec2c-2420-4809-bb0b-74baa80b4389,4,5,1,0,reused_webview,49,25,49.870,1,0,1,true,visual_state_ready
