track,scenario,iteration,duration_ms,success,outcome,origin,expected_polls,observed_polls
state,cached_warm_start,28,0.143,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,29,0.172,true,cached_content_visible,CACHED_BACKEND,,
state,cached_warm_start,30,0.157,true,cached_content_visible,CACHED_BACKEND,,
state,cached_offline_disclosure,1,0.137,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,2,0.144,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,3,0.147,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,4,0.143,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,5,0.144,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,6,0.146,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,7,0.148,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,8,0.154,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,9,0.141,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,10,0.142,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,11,0.148,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,12,0.148,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,13,0.143,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,14,0.150,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,15,0.149,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,16,0.148,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,17,0.151,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,18,0.149,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,19,0.146,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,20,0.146,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,21,0.147,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,22,0.152,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,23,0.294,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,24,0.141,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,25,0.146,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,26,0.140,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,27,0.144,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,28,0.150,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,29,0.267,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_offline_disclosure,30,0.140,true,offline_cache_retained,CACHED_BACKEND,,
state,cached_server_failure_disclosure,1,0.137,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,2,0.151,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,3,0.154,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,4,0.145,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,5,0.157,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,6,0.152,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,7,0.149,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,8,0.156,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,9,0.150,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,10,0.151,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,11,0.151,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,12,0.146,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,13,0.145,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,14,0.448,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,15,0.367,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,16,0.155,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,17,0.153,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,18,0.149,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,19,0.281,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,20,0.155,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,21,0.149,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,22,0.158,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,23,0.149,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,24,0.150,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,25,0.182,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,26,0.161,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,27,0.166,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,28,0.191,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,29,0.174,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,cached_server_failure_disclosure,30,0.174,true,server_failure_disclosed_with_cache,CACHED_BACKEND,,
state,invalid_cache_error,1,0.137,true,contract_error_visible,,,
state,invalid_cache_error,2,0.167,true,contract_error_visible,,,
state,invalid_cache_error,3,0.148,true,contract_error_visible,,,
state,invalid_cache_error,4,0.154,true,contract_error_visible,,,
state,invalid_cache_error,5,0.154,true,contract_error_visible,,,
state,invalid_cache_error,6,0.151,true,contract_error_visible,,,
state,invalid_cache_error,7,0.154,true,contract_error_visible,,,
state,invalid_cache_error,8,0.166,true,contract_error_visible,,,
state,invalid_cache_error,9,0.151,true,contract_error_visible,,,
state,invalid_cache_error,10,0.150,true,contract_error_visible,,,
state,invalid_cache_error,11,0.145,true,contract_error_visible,,,
state,invalid_cache_error,12,0.151,true,contract_error_visible,,,
state,invalid_cache_error,13,0.144,true,contract_error_visible,,,
state,invalid_cache_error,14,0.159,true,contract_error_visible,,,
state,invalid_cache_error,15,0.156,true,contract_error_visible,,,
state,invalid_cache_error,16,0.152,true,contract_error_visible,,,
state,invalid_cache_error,17,0.154,true,contract_error_visible,,,
state,invalid_cache_error,18,0.158,true,contract_error_visible,,,
state,invalid_cache_error,19,0.137,true,contract_error_visible,,,
state,invalid_cache_error,20,0.149,true,contract_error_visible,,,
state,invalid_cache_error,21,0.153,true,contract_error_visible,,,
state,invalid_cache_error,22,0.244,true,contract_error_visible,,,
state,invalid_cache_error,23,0.148,true,contract_error_visible,,,
state,invalid_cache_error,24,0.149,true,contract_error_visible,,,
state,invalid_cache_error,25,0.147,true,contract_error_visible,,,
state,invalid_cache_error,26,0.154,true,contract_error_visible,,,
state,invalid_cache_error,27,0.144,true,contract_error_visible,,,
state,invalid_cache_error,28,0.147,true,contract_error_visible,,,
state,invalid_cache_error,29,0.192,true,contract_error_visible,,,
state,invalid_cache_error,30,0.148,true,contract_error_visible,,,
state,three_stage_job_polling,1,3002.169,true,paper_ready,,3,3
state,three_stage_job_polling,2,3001.007,true,paper_ready,,3,3
state,three_stage_job_polling,3,3000.435,true,paper_ready,,3,3
state,three_stage_job_polling,4,3002.146,true,paper_ready,,3,3
state,three_stage_job_polling,5,3001.030,true,paper_ready,,3,3
state,three_stage_job_polling,6,3001.583,true,paper_ready,,3,3
state,three_stage_job_polling,7,3002.273,true,paper_ready,,3,3
state,three_stage_job_polling,8,3000.534,true,paper_ready,,3,3
state,three_stage_job_polling,9,3001.094,true,paper_ready,,3,3
state,three_stage_job_polling,10,3002.378,true,paper_ready,,3,3
