track,scenario,iteration,event_count,duration_ms,success,outcome,accepted,duplicates,final_state
event_sync,retryable_http_failure,10,3,12.075,true,Retry,,,pending
event_sync,retry_success,10,3,53.829,true,Synced,3,0,synced
event_sync,duplicate_replay,10,3,12.842,true,Synced,0,3,synced
event_sync,queue_write,11,3,9.693,true,pending,,,pending
event_sync,retryable_http_failure,11,3,11.127,true,Retry,,,pending
event_sync,retry_success,11,3,53.261,true,Synced,3,0,synced
event_sync,duplicate_replay,11,3,12.244,true,Synced,0,3,synced
event_sync,queue_write,12,3,9.863,true,pending,,,pending
event_sync,retryable_http_failure,12,3,11.545,true,Retry,,,pending
event_sync,retry_success,12,3,52.830,true,Synced,3,0,synced
event_sync,duplicate_replay,12,3,11.944,true,Synced,0,3,synced
event_sync,queue_write,13,3,8.847,true,pending,,,pending
event_sync,retryable_http_failure,13,3,11.031,true,Retry,,,pending
event_sync,retry_success,13,3,52.259,true,Synced,3,0,synced
event_sync,duplicate_replay,13,3,14.394,true,Synced,0,3,synced
event_sync,queue_write,14,3,9.104,true,pending,,,pending
event_sync,retryable_http_failure,14,3,11.428,true,Retry,,,pending
event_sync,retry_success,14,3,50.672,true,Synced,3,0,synced
event_sync,duplicate_replay,14,3,12.346,true,Synced,0,3,synced
event_sync,queue_write,15,3,8.642,true,pending,,,pending
event_sync,retryable_http_failure,15,3,11.492,true,Retry,,,pending
event_sync,retry_success,15,3,51.613,true,Synced,3,0,synced
event_sync,duplicate_replay,15,3,12.405,true,Synced,0,3,synced
event_sync,queue_write,16,3,9.552,true,pending,,,pending
event_sync,retryable_http_failure,16,3,12.336,true,Retry,,,pending
event_sync,retry_success,16,3,52.481,true,Synced,3,0,synced
event_sync,duplicate_replay,16,3,12.914,true,Synced,0,3,synced
event_sync,queue_write,17,3,9.489,true,pending,,,pending
event_sync,retryable_http_failure,17,3,11.968,true,Retry,,,pending
event_sync,retry_success,17,3,54.789,true,Synced,3,0,synced
event_sync,duplicate_replay,17,3,13.116,true,Synced,0,3,synced
event_sync,queue_write,18,3,9.603,true,pending,,,pending
event_sync,retryable_http_failure,18,3,12.732,true,Retry,,,pending
event_sync,retry_success,18,3,53.347,true,Synced,3,0,synced
event_sync,duplicate_replay,18,3,12.711,true,Synced,0,3,synced
event_sync,queue_write,19,3,9.465,true,pending,,,pending
event_sync,retryable_http_failure,19,3,11.328,true,Retry,,,pending
event_sync,retry_success,19,3,51.495,true,Synced,3,0,synced
event_sync,duplicate_replay,19,3,11.854,true,Synced,0,3,synced
event_sync,queue_write,20,3,9.164,true,pending,,,pending
event_sync,retryable_http_failure,20,3,11.156,true,Retry,,,pending
event_sync,retry_success,20,3,52.857,true,Synced,3,0,synced
event_sync,duplicate_replay,20,3,13.092,true,Synced,0,3,synced
event_sync,queue_write,21,3,9.580,true,pending,,,pending
event_sync,retryable_http_failure,21,3,11.779,true,Retry,,,pending
event_sync,retry_success,21,3,54.402,true,Synced,3,0,synced
event_sync,duplicate_replay,21,3,23.400,true,Synced,0,3,synced
event_sync,queue_write,22,3,14.088,true,pending,,,pending
event_sync,retryable_http_failure,22,3,31.149,true,Retry,,,pending
event_sync,retry_success,22,3,64.123,true,Synced,3,0,synced
event_sync,duplicate_replay,22,3,20.975,true,Synced,0,3,synced
event_sync,queue_write,23,3,18.994,true,pending,,,pending
event_sync,retryable_http_failure,23,3,19.937,true,Retry,,,pending
event_sync,retry_success,23,3,53.877,true,Synced,3,0,synced
event_sync,duplicate_replay,23,3,23.043,true,Synced,0,3,synced
event_sync,queue_write,24,3,21.311,true,pending,,,pending
event_sync,retryable_http_failure,24,3,20.475,true,Retry,,,pending
event_sync,retry_success,24,3,59.181,true,Synced,3,0,synced
event_sync,duplicate_replay,24,3,14.679,true,Synced,0,3,synced
event_sync,queue_write,25,3,9.577,true,pending,,,pending
event_sync,retryable_http_failure,25,3,13.369,true,Retry,,,pending
event_sync,retry_success,25,3,58.897,true,Synced,3,0,synced
event_sync,duplicate_replay,25,3,14.966,true,Synced,0,3,synced
event_sync,queue_write,26,3,11.002,true,pending,,,pending
event_sync,retryable_http_failure,26,3,15.807,true,Retry,,,pending
event_sync,retry_success,26,3,60.287,true,Synced,3,0,synced
event_sync,duplicate_replay,26,3,20.733,true,Synced,0,3,synced
event_sync,queue_write,27,3,22.068,true,pending,,,pending
event_sync,retryable_http_failure,27,3,19.497,true,Retry,,,pending
event_sync,retry_success,27,3,53.861,true,Synced,3,0,synced
event_sync,duplicate_replay,27,3,10.784,true,Synced,0,3,synced
event_sync,queue_write,28,3,7.091,true,pending,,,pending
event_sync,retryable_http_failure,28,3,9.945,true,Retry,,,pending
event_sync,retry_success,28,3,51.458,true,Synced,3,0,synced
event_sync,duplicate_replay,28,3,11.960,true,Synced,0,3,synced
event_sync,queue_write,29,3,6.891,true,pending,,,pending
event_sync,retryable_http_failure,29,3,10.433,true,Retry,,,pending
event_sync,retry_success,29,3,48.220,true,Synced,3,0,synced
event_sync,duplicate_replay,29,3,10.229,true,Synced,0,3,synced
event_sync,queue_write,30,3,6.061,true,pending,,,pending
event_sync,retryable_http_failure,30,3,9.611,true,Retry,,,pending
event_sync,retry_success,30,3,50.310,true,Synced,3,0,synced
event_sync,duplicate_replay,30,3,10.149,true,Synced,0,3,synced
