track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,100.045,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,34.675,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,118.282,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,28.679,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,99.695,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,34.307,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,114.571,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,32.740,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,117.042,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,32.019,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,116.478,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,32.554,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,121.617,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,26.789,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,116.769,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,32.578,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,149.253,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,32.446,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,100.427,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,32.004,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,116.698,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,32.422,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,123.801,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,25.943,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,123.636,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,24.287,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,114.583,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,34.286,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,115.647,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,33.139,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,116.319,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,32.816,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,115.957,true,dom_ready
graph,select_node,1,0,READY,cold_webview,17,32.944,true,callback_received
graph,render_ready,1,0,READY,cold_webview,18,112.799,true,dom_ready
graph,select_node,1,0,READY,cold_webview,18,21.822,true,callback_received
graph,render_ready,1,0,READY,cold_webview,19,122.180,true,dom_ready
graph,select_node,1,0,READY,cold_webview,19,24.807,true,callback_received
graph,render_ready,1,0,READY,cold_webview,20,116.372,true,dom_ready
graph,select_node,1,0,READY,cold_webview,20,40.101,true,callback_received
graph,render_ready,1,0,READY,warm_update,1,83.143,true,dom_ready
graph,select_node,1,0,READY,warm_update,1,32.809,true,callback_received
graph,render_ready,1,0,READY,warm_update,2,83.138,true,dom_ready
graph,select_node,1,0,READY,warm_update,2,32.553,true,callback_received
graph,render_ready,1,0,READY,warm_update,3,83.756,true,dom_ready
graph,select_node,1,0,READY,warm_update,3,32.838,true,callback_received
graph,render_ready,1,0,READY,warm_update,4,98.650,true,dom_ready
graph,select_node,1,0,READY,warm_update,4,32.810,true,callback_received
graph,render_ready,1,0,READY,warm_update,5,83.049,true,dom_ready
graph,select_node,1,0,READY,warm_update,5,32.768,true,callback_received
graph,render_ready,1,0,READY,warm_update,6,82.696,true,dom_ready
graph,select_node,1,0,READY,warm_update,6,32.830,true,callback_received
graph,render_ready,1,0,READY,warm_update,7,83.361,true,dom_ready
graph,select_node,1,0,READY,warm_update,7,32.554,true,callback_received
graph,render_ready,1,0,READY,warm_update,8,82.831,true,dom_ready
graph,select_node,1,0,READY,warm_update,8,43.798,true,callback_received
graph,render_ready,1,0,READY,warm_update,9,72.094,true,dom_ready
graph,select_node,1,0,READY,warm_update,9,32.382,true,callback_received
graph,render_ready,1,0,READY,warm_update,10,103.934,true,dom_ready
graph,select_node,1,0,READY,warm_update,10,29.128,true,callback_received
graph,render_ready,1,0,READY,warm_update,11,81.181,true,dom_ready
graph,select_node,1,0,READY,warm_update,11,32.974,true,callback_received
graph,render_ready,1,0,READY,warm_update,12,82.124,true,dom_ready
graph,select_node,1,0,READY,warm_update,12,32.353,true,callback_received
graph,render_ready,1,0,READY,warm_update,13,82.749,true,dom_ready
graph,select_node,1,0,READY,warm_update,13,32.562,true,callback_received
graph,render_ready,1,0,READY,warm_update,14,83.346,true,dom_ready
graph,select_node,1,0,READY,warm_update,14,32.156,true,callback_received
graph,render_ready,1,0,READY,warm_update,15,82.908,true,dom_ready
graph,select_node,1,0,READY,warm_update,15,32.688,true,callback_received
graph,render_ready,1,0,READY,warm_update,16,83.131,true,dom_ready
graph,select_node,1,0,READY,warm_update,16,32.935,true,callback_received
graph,render_ready,1,0,READY,warm_update,17,82.734,true,dom_ready
graph,select_node,1,0,READY,warm_update,17,32.537,true,callback_received
graph,render_ready,1,0,READY,warm_update,18,83.213,true,dom_ready
graph,select_node,1,0,READY,warm_update,18,32.801,true,callback_received
graph,render_ready,1,0,READY,warm_update,19,82.554,true,dom_ready
graph,select_node,1,0,READY,warm_update,19,32.736,true,callback_received
graph,render_ready,1,0,READY,warm_update,20,82.756,true,dom_ready
graph,select_node,1,0,READY,warm_update,20,32.926,true,callback_received
graph,render_ready,1,0,READY,warm_update,21,83.127,true,dom_ready
graph,select_node,1,0,READY,warm_update,21,32.917,true,callback_received
graph,render_ready,1,0,READY,warm_update,22,82.471,true,dom_ready
graph,select_node,1,0,READY,warm_update,22,32.682,true,callback_received
graph,render_ready,1,0,READY,warm_update,23,83.430,true,dom_ready
graph,select_node,1,0,READY,warm_update,23,33.198,true,callback_received
graph,render_ready,1,0,READY,warm_update,24,82.575,true,dom_ready
graph,select_node,1,0,READY,warm_update,24,32.375,true,callback_received
graph,render_ready,1,0,READY,warm_update,25,83.568,true,dom_ready
graph,select_node,1,0,READY,warm_update,25,32.898,true,callback_received
graph,render_ready,1,0,READY,warm_update,26,83.025,true,dom_ready
graph,select_node,1,0,READY,warm_update,26,31.810,true,callback_received
graph,render_ready,1,0,READY,warm_update,27,83.557,true,dom_ready
graph,select_node,1,0,READY,warm_update,27,32.678,true,callback_received
graph,render_ready,1,0,READY,warm_update,28,82.972,true,dom_ready
graph,select_node,1,0,READY,warm_update,28,32.989,true,callback_received
graph,render_ready,1,0,READY,warm_update,29,82.691,true,dom_ready
graph,select_node,1,0,READY,warm_update,29,32.636,true,callback_received
graph,render_ready,1,0,READY,warm_update,30,83.239,true,dom_ready
graph,select_node,1,0,READY,warm_update,30,32.455,true,callback_received
graph,render_ready,12,16,READY,cold_webview,1,5109.721,true,dom_ready
graph,select_node,12,16,READY,cold_webview,1,33.012,true,callback_received
graph,render_ready,12,16,READY,cold_webview,2,5116.182,true,dom_ready
graph,select_node,12,16,READY,cold_webview,2,32.758,true,callback_received
graph,render_ready,12,16,READY,cold_webview,3,5116.168,true,dom_ready
graph,select_node,12,16,READY,cold_webview,3,32.723,true,callback_received
graph,render_ready,12,16,READY,cold_webview,4,172.721,true,dom_ready
graph,select_node,12,16,READY,cold_webview,4,32.655,true,callback_received
graph,render_ready,12,16,READY,cold_webview,5,5109.421,true,dom_ready
graph,select_node,12,16,READY,cold_webview,5,32.741,true,callback_received
