track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,116.922,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,31.897,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,166.477,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,32.144,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,154.175,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,29.217,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,116.581,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,35.431,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,112.298,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,37.416,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,110.850,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,47.555,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,101.688,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,35.802,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,113.668,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,32.940,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,116.538,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,31.475,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,116.187,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,32.420,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,116.302,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,32.675,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,116.150,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,32.599,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,166.802,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,32.411,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,185.718,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,40.129,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,148.551,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,23.964,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,125.015,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,23.957,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,125.766,true,dom_ready
graph,select_node,1,0,READY,cold_webview,17,22.375,true,callback_received
graph,render_ready,1,0,READY,cold_webview,18,99.556,true,dom_ready
graph,select_node,1,0,READY,cold_webview,18,35.207,true,callback_received
graph,render_ready,1,0,READY,cold_webview,19,113.478,true,dom_ready
graph,select_node,1,0,READY,cold_webview,19,32.726,true,callback_received
graph,render_ready,1,0,READY,cold_webview,20,117.025,true,dom_ready
graph,select_node,1,0,READY,cold_webview,20,32.561,true,callback_received
graph,render_ready,1,0,READY,warm_update,1,83.757,true,dom_ready
graph,select_node,1,0,READY,warm_update,1,32.690,true,callback_received
graph,render_ready,1,0,READY,warm_update,2,98.793,true,dom_ready
graph,select_node,1,0,READY,warm_update,2,32.620,true,callback_received
graph,render_ready,1,0,READY,warm_update,3,82.876,true,dom_ready
graph,select_node,1,0,READY,warm_update,3,32.710,true,callback_received
graph,render_ready,1,0,READY,warm_update,4,83.074,true,dom_ready
graph,select_node,1,0,READY,warm_update,4,33.239,true,callback_received
graph,render_ready,1,0,READY,warm_update,5,82.337,true,dom_ready
graph,select_node,1,0,READY,warm_update,5,33.005,true,callback_received
graph,render_ready,1,0,READY,warm_update,6,90.940,true,dom_ready
graph,select_node,1,0,READY,warm_update,6,23.762,true,callback_received
graph,render_ready,1,0,READY,warm_update,7,83.083,true,dom_ready
graph,select_node,1,0,READY,warm_update,7,40.492,true,callback_received
graph,render_ready,1,0,READY,warm_update,8,75.175,true,dom_ready
graph,select_node,1,0,READY,warm_update,8,32.570,true,callback_received
graph,render_ready,1,0,READY,warm_update,9,99.390,true,dom_ready
graph,select_node,1,0,READY,warm_update,9,32.630,true,callback_received
graph,render_ready,1,0,READY,warm_update,10,104.198,true,dom_ready
graph,select_node,1,0,READY,warm_update,10,29.139,true,callback_received
graph,render_ready,1,0,READY,warm_update,11,82.953,true,dom_ready
graph,select_node,1,0,READY,warm_update,11,32.804,true,callback_received
graph,render_ready,1,0,READY,warm_update,12,81.449,true,dom_ready
graph,select_node,1,0,READY,warm_update,12,32.876,true,callback_received
graph,render_ready,1,0,READY,warm_update,13,82.698,true,dom_ready
graph,select_node,1,0,READY,warm_update,13,32.721,true,callback_received
graph,render_ready,1,0,READY,warm_update,14,83.188,true,dom_ready
graph,select_node,1,0,READY,warm_update,14,32.768,true,callback_received
graph,render_ready,1,0,READY,warm_update,15,88.845,true,dom_ready
graph,select_node,1,0,READY,warm_update,15,26.743,true,callback_received
graph,render_ready,1,0,READY,warm_update,16,83.096,true,dom_ready
graph,select_node,1,0,READY,warm_update,16,33.384,true,callback_received
graph,render_ready,1,0,READY,warm_update,17,81.925,true,dom_ready
graph,select_node,1,0,READY,warm_update,17,32.622,true,callback_received
graph,render_ready,1,0,READY,warm_update,18,83.383,true,dom_ready
