track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,116.882,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,32.604,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,116.030,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,33.026,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,99.456,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,32.560,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,99.793,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,33.675,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,115.023,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,32.953,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,100.194,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,33.475,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,115.656,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,31.782,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,129.353,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,20.969,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,115.173,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,32.396,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,116.625,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,38.251,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,110.838,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,32.646,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,115.973,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,36.699,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,112.033,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,32.723,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,116.348,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,41.532,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,107.288,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,32.461,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,118.092,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,30.989,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,130.354,true,dom_ready
graph,select_node,1,0,READY,cold_webview,17,18.521,true,callback_received
graph,render_ready,1,0,READY,cold_webview,18,99.512,true,dom_ready
graph,select_node,1,0,READY,cold_webview,18,37.292,true,callback_received
graph,render_ready,1,0,READY,cold_webview,19,113.953,true,dom_ready
graph,select_node,1,0,READY,cold_webview,19,30.395,true,callback_received
graph,render_ready,1,0,READY,cold_webview,20,121.079,true,dom_ready
graph,select_node,1,0,READY,cold_webview,20,32.034,true,callback_received
graph,render_ready,1,0,READY,warm_update,1,83.416,true,dom_ready
graph,select_node,1,0,READY,warm_update,1,32.514,true,callback_received
graph,render_ready,1,0,READY,warm_update,2,82.890,true,dom_ready
graph,select_node,1,0,READY,warm_update,2,32.908,true,callback_received
graph,render_ready,1,0,READY,warm_update,3,82.974,true,dom_ready
graph,select_node,1,0,READY,warm_update,3,32.486,true,callback_received
graph,render_ready,1,0,READY,warm_update,4,83.335,true,dom_ready
graph,select_node,1,0,READY,warm_update,4,32.499,true,callback_received
graph,render_ready,1,0,READY,warm_update,5,83.272,true,dom_ready
graph,select_node,1,0,READY,warm_update,5,32.820,true,callback_received
graph,render_ready,1,0,READY,warm_update,6,83.095,true,dom_ready
graph,select_node,1,0,READY,warm_update,6,32.763,true,callback_received
graph,render_ready,1,0,READY,warm_update,7,83.424,true,dom_ready
graph,select_node,1,0,READY,warm_update,7,32.581,true,callback_received
graph,render_ready,1,0,READY,warm_update,8,82.852,true,dom_ready
graph,select_node,1,0,READY,warm_update,8,32.691,true,callback_received
graph,render_ready,1,0,READY,warm_update,9,82.916,true,dom_ready
graph,select_node,1,0,READY,warm_update,9,32.603,true,callback_received
graph,render_ready,1,0,READY,warm_update,10,100.553,true,dom_ready
graph,select_node,1,0,READY,warm_update,10,33.767,true,callback_received
graph,render_ready,1,0,READY,warm_update,11,86.554,true,dom_ready
graph,select_node,1,0,READY,warm_update,11,33.574,true,callback_received
graph,render_ready,1,0,READY,warm_update,12,77.158,true,dom_ready
graph,select_node,1,0,READY,warm_update,12,29.762,true,callback_received
graph,render_ready,1,0,READY,warm_update,13,83.086,true,dom_ready
graph,select_node,1,0,READY,warm_update,13,32.426,true,callback_received
graph,render_ready,1,0,READY,warm_update,14,83.052,true,dom_ready
graph,select_node,1,0,READY,warm_update,14,32.547,true,callback_received
graph,render_ready,1,0,READY,warm_update,15,83.249,true,dom_ready
graph,select_node,1,0,READY,warm_update,15,32.993,true,callback_received
graph,render_ready,1,0,READY,warm_update,16,83.726,true,dom_ready
graph,select_node,1,0,READY,warm_update,16,31.806,true,callback_received
graph,render_ready,1,0,READY,warm_update,17,82.994,true,dom_ready
graph,select_node,1,0,READY,warm_update,17,32.526,true,callback_received
graph,render_ready,1,0,READY,warm_update,18,83.557,true,dom_ready
graph,select_node,1,0,READY,warm_update,18,32.215,true,callback_received
graph,render_ready,1,0,READY,warm_update,19,83.068,true,dom_ready
graph,select_node,1,0,READY,warm_update,19,32.664,true,callback_received
graph,render_ready,1,0,READY,warm_update,20,83.341,true,dom_ready
graph,select_node,1,0,READY,warm_update,20,32.668,true,callback_received
graph,render_ready,1,0,READY,warm_update,21,82.978,true,dom_ready
graph,select_node,1,0,READY,warm_update,21,32.726,true,callback_received
graph,render_ready,1,0,READY,warm_update,22,82.223,true,dom_ready
graph,select_node,1,0,READY,warm_update,22,32.790,true,callback_received
graph,render_ready,1,0,READY,warm_update,23,82.853,true,dom_ready
graph,select_node,1,0,READY,warm_update,23,32.543,true,callback_received
graph,render_ready,1,0,READY,warm_update,24,83.509,true,dom_ready
graph,select_node,1,0,READY,warm_update,24,32.540,true,callback_received
graph,render_ready,1,0,READY,warm_update,25,83.195,true,dom_ready
