track,scenario,iteration,event_count,duration_ms,success,outcome,accepted,duplicates,final_state
event_sync,queue_write,1,3,8.659,true,pending,,,pending
event_sync,retryable_http_failure,1,3,11.695,true,Retry,,,pending
event_sync,retry_success,1,3,53.285,true,Synced,3,0,synced
event_sync,duplicate_replay,1,3,13.200,true,Synced,0,3,synced
event_sync,queue_write,2,3,11.062,true,pending,,,pending
event_sync,retryable_http_failure,2,3,11.998,true,Retry,,,pending
event_sync,retry_success,2,3,54.588,true,Synced,3,0,synced
event_sync,duplicate_replay,2,3,12.465,true,Synced,0,3,synced
event_sync,queue_write,3,3,8.967,true,pending,,,pending
event_sync,retryable_http_failure,3,3,13.604,true,Retry,,,pending
event_sync,retry_success,3,3,54.559,true,Synced,3,0,synced
event_sync,duplicate_replay,3,3,12.556,true,Synced,0,3,synced
event_sync,queue_write,4,3,8.722,true,pending,,,pending
event_sync,retryable_http_failure,4,3,12.300,true,Retry,,,pending
event_sync,retry_success,4,3,52.006,true,Synced,3,0,synced
event_sync,duplicate_replay,4,3,12.659,true,Synced,0,3,synced
event_sync,queue_write,5,3,8.377,true,pending,,,pending
event_sync,retryable_http_failure,5,3,11.831,true,Retry,,,pending
event_sync,retry_success,5,3,50.551,true,Synced,3,0,synced
event_sync,duplicate_replay,5,3,16.736,true,Synced,0,3,synced
event_sync,queue_write,6,3,8.871,true,pending,,,pending
event_sync,retryable_http_failure,6,3,12.265,true,Retry,,,pending
event_sync,retry_success,6,3,52.707,true,Synced,3,0,synced
event_sync,duplicate_replay,6,3,12.312,true,Synced,0,3,synced
event_sync,queue_write,7,3,8.313,true,pending,,,pending
event_sync,retryable_http_failure,7,3,25.163,true,Retry,,,pending
event_sync,retry_success,7,3,50.888,true,Synced,3,0,synced
event_sync,duplicate_replay,7,3,12.104,true,Synced,0,3,synced
event_sync,queue_write,8,3,8.513,true,pending,,,pending
event_sync,retryable_http_failure,8,3,11.355,true,Retry,,,pending
event_sync,retry_success,8,3,52.738,true,Synced,3,0,synced
event_sync,duplicate_replay,8,3,14.810,true,Synced,0,3,synced
event_sync,queue_write,9,3,11.018,true,pending,,,pending
event_sync,retryable_http_failure,9,3,13.523,true,Retry,,,pending
event_sync,retry_success,9,3,54.534,true,Synced,3,0,synced
event_sync,duplicate_replay,9,3,13.558,true,Synced,0,3,synced
event_sync,queue_write,10,3,8.499,true,pending,,,pending
event_sync,retryable_http_failure,10,3,10.870,true,Retry,,,pending
event_sync,retry_success,10,3,51.637,true,Synced,3,0,synced
event_sync,duplicate_replay,10,3,11.769,true,Synced,0,3,synced
