track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,150.178,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,32.518,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,117.288,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,34.799,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,163.460,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,32.630,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,133.166,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,37.523,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,112.160,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,32.115,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,133.155,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,33.335,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,115.532,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,37.553,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,111.729,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,37.396,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,111.498,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,33.133,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,116.009,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,40.957,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,108.543,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,34.778,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,115.288,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,31.058,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,116.839,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,34.387,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,114.575,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,36.481,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,112.022,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,32.940,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,116.504,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,34.583,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,122.505,true,dom_ready
graph,select_node,1,0,READY,cold_webview,17,29.652,true,callback_received
graph,render_ready,1,0,READY,cold_webview,18,148.757,true,dom_ready
graph,select_node,1,0,READY,cold_webview,18,28.445,true,callback_received
graph,render_ready,1,0,READY,cold_webview,19,133.292,true,dom_ready
graph,select_node,1,0,READY,cold_webview,19,32.662,true,callback_received
graph,render_ready,1,0,READY,cold_webview,20,116.311,true,dom_ready
graph,select_node,1,0,READY,cold_webview,20,32.666,true,callback_received
graph,render_ready,1,0,READY,warm_update,1,83.452,true,dom_ready
graph,select_node,1,0,READY,warm_update,1,32.983,true,callback_received
graph,render_ready,1,0,READY,warm_update,2,82.920,true,dom_ready
graph,select_node,1,0,READY,warm_update,2,32.751,true,callback_received
graph,render_ready,1,0,READY,warm_update,3,95.287,true,dom_ready
graph,select_node,1,0,READY,warm_update,3,20.819,true,callback_received
graph,render_ready,1,0,READY,warm_update,4,82.580,true,dom_ready
graph,select_node,1,0,READY,warm_update,4,41.088,true,callback_received
graph,render_ready,1,0,READY,warm_update,5,74.794,true,dom_ready
graph,select_node,1,0,READY,warm_update,5,32.822,true,callback_received
graph,render_ready,1,0,READY,warm_update,6,83.310,true,dom_ready
graph,select_node,1,0,READY,warm_update,6,32.587,true,callback_received
graph,render_ready,1,0,READY,warm_update,7,83.058,true,dom_ready
graph,select_node,1,0,READY,warm_update,7,32.656,true,callback_received
graph,render_ready,1,0,READY,warm_update,8,83.078,true,dom_ready
graph,select_node,1,0,READY,warm_update,8,33.239,true,callback_received
graph,render_ready,1,0,READY,warm_update,9,82.625,true,dom_ready
graph,select_node,1,0,READY,warm_update,9,32.888,true,callback_received
graph,render_ready,1,0,READY,warm_update,10,105.456,true,dom_ready
graph,select_node,1,0,READY,warm_update,10,36.456,true,callback_received
graph,render_ready,1,0,READY,warm_update,11,80.957,true,dom_ready
graph,select_node,1,0,READY,warm_update,11,28.970,true,callback_received
graph,render_ready,1,0,READY,warm_update,12,103.257,true,dom_ready
graph,select_node,1,0,READY,warm_update,12,25.140,true,callback_received
graph,render_ready,1,0,READY,warm_update,13,82.627,true,dom_ready
graph,select_node,1,0,READY,warm_update,13,32.700,true,callback_received
graph,render_ready,1,0,READY,warm_update,14,83.008,true,dom_ready
graph,select_node,1,0,READY,warm_update,14,32.839,true,callback_received
graph,render_ready,1,0,READY,warm_update,15,70.155,true,dom_ready
graph,select_node,1,0,READY,warm_update,15,29.395,true,callback_received
graph,render_ready,1,0,READY,warm_update,16,82.624,true,dom_ready
graph,select_node,1,0,READY,warm_update,16,32.756,true,callback_received
graph,render_ready,1,0,READY,warm_update,17,83.159,true,dom_ready
graph,select_node,1,0,READY,warm_update,17,32.716,true,callback_received
graph,render_ready,1,0,READY,warm_update,18,83.210,true,dom_ready
graph,select_node,1,0,READY,warm_update,18,33.197,true,callback_received
graph,render_ready,1,0,READY,warm_update,19,82.748,true,dom_ready
graph,select_node,1,0,READY,warm_update,19,32.549,true,callback_received
graph,render_ready,1,0,READY,warm_update,20,83.202,true,dom_ready
graph,select_node,1,0,READY,warm_update,20,33.136,true,callback_received
graph,render_ready,1,0,READY,warm_update,21,82.812,true,dom_ready
graph,select_node,1,0,READY,warm_update,21,32.841,true,callback_received
graph,render_ready,1,0,READY,warm_update,22,83.355,true,dom_ready
graph,select_node,1,0,READY,warm_update,22,32.368,true,callback_received
graph,render_ready,1,0,READY,warm_update,23,83.532,true,dom_ready
graph,select_node,1,0,READY,warm_update,23,32.225,true,callback_received
graph,render_ready,1,0,READY,warm_update,24,83.152,true,dom_ready
graph,select_node,1,0,READY,warm_update,24,32.618,true,callback_received
graph,render_ready,1,0,READY,warm_update,25,83.425,true,dom_ready
graph,select_node,1,0,READY,warm_update,25,32.500,true,callback_received
