track,scenario,state,iteration,duration_ms,success,outcome
graph,status_disclosure,ready,1,82.002,true,visible
graph,status_disclosure,ready,2,82.507,true,visible
graph,status_disclosure,ready,3,85.931,true,visible
graph,status_disclosure,ready,4,82.786,true,visible
graph,status_disclosure,ready,5,82.392,true,visible
graph,status_disclosure,ready,6,82.966,true,visible
graph,status_disclosure,ready,7,84.267,true,visible
graph,status_disclosure,ready,8,81.579,true,visible
graph,status_disclosure,ready,9,99.613,true,visible
graph,status_disclosure,ready,10,78.899,true,visible
graph,status_disclosure,ready,11,82.094,true,visible
graph,status_disclosure,ready,12,80.764,true,visible
graph,status_disclosure,ready,13,88.563,true,visible
graph,status_disclosure,ready,14,81.825,true,visible
graph,status_disclosure,ready,15,82.177,true,visible
graph,status_disclosure,ready,16,78.130,true,visible
graph,status_disclosure,ready,17,81.244,true,visible
graph,status_disclosure,ready,18,89.227,true,visible
graph,status_disclosure,ready,19,95.380,true,visible
graph,status_disclosure,ready,20,84.740,true,visible
graph,status_disclosure,ready,21,82.282,true,visible
graph,status_disclosure,ready,22,79.222,true,visible
graph,status_disclosure,ready,23,84.719,true,visible
graph,status_disclosure,ready,24,84.353,true,visible
graph,status_disclosure,ready,25,85.191,true,visible
graph,status_disclosure,ready,26,80.431,true,visible
graph,status_disclosure,ready,27,80.773,true,visible
graph,status_disclosure,ready,28,88.000,true,visible
graph,status_disclosure,ready,29,84.143,true,visible
graph,status_disclosure,ready,30,76.805,true,visible
graph,status_disclosure,fallback,1,86.701,true,visible
graph,status_disclosure,fallback,2,81.637,true,visible
graph,status_disclosure,fallback,3,85.524,true,visible
graph,status_disclosure,fallback,4,79.875,true,visible
graph,status_disclosure,fallback,5,103.427,true,visible
graph,status_disclosure,fallback,6,78.323,true,visible
graph,status_disclosure,fallback,7,93.028,true,visible
graph,status_disclosure,fallback,8,75.346,true,visible
graph,status_disclosure,fallback,9,88.812,true,visible
graph,status_disclosure,fallback,10,78.123,true,visible
graph,status_disclosure,fallback,11,81.251,true,visible
graph,status_disclosure,fallback,12,91.688,true,visible
graph,status_disclosure,fallback,13,94.586,true,visible
graph,status_disclosure,fallback,14,83.238,true,visible
graph,status_disclosure,fallback,15,77.402,true,visible
graph,status_disclosure,fallback,16,84.841,true,visible
graph,status_disclosure,fallback,17,84.602,true,visible
graph,status_disclosure,fallback,18,79.858,true,visible
graph,status_disclosure,fallback,19,82.488,true,visible
graph,status_disclosure,fallback,20,80.534,true,visible
graph,status_disclosure,fallback,21,91.321,true,visible
graph,status_disclosure,fallback,22,77.499,true,visible
graph,status_disclosure,fallback,23,80.824,true,visible
graph,status_disclosure,fallback,24,84.977,true,visible
graph,status_disclosure,fallback,25,81.143,true,visible
graph,status_disclosure,fallback,26,82.843,true,visible
graph,status_disclosure,fallback,27,99.935,true,visible
graph,status_disclosure,fallback,28,101.702,true,visible
graph,status_disclosure,fallback,29,83.260,true,visible
graph,status_disclosure,fallback,30,78.072,true,visible
graph,status_disclosure,empty,1,66.627,true,visible
graph,status_disclosure,empty,2,66.328,true,visible
graph,status_disclosure,empty,3,66.302,true,visible
graph,status_disclosure,empty,4,66.301,true,visible
graph,status_disclosure,empty,5,66.476,true,visible
graph,status_disclosure,empty,6,66.235,true,visible
graph,status_disclosure,empty,7,66.153,true,visible
graph,status_disclosure,empty,8,66.404,true,visible
graph,status_disclosure,empty,9,66.257,true,visible
graph,status_disclosure,empty,10,66.324,true,visible
graph,status_disclosure,empty,11,66.272,true,visible
graph,status_disclosure,empty,12,68.224,true,visible
graph,status_disclosure,empty,13,64.297,true,visible
graph,status_disclosure,empty,14,66.328,true,visible
graph,status_disclosure,empty,15,66.388,true,visible
graph,status_disclosure,empty,16,66.351,true,visible
graph,status_disclosure,empty,17,66.406,true,visible
graph,status_disclosure,empty,18,66.299,true,visible
graph,status_disclosure,empty,19,66.395,true,visible
graph,status_disclosure,empty,20,66.181,true,visible
graph,status_disclosure,empty,21,66.345,true,visible
graph,status_disclosure,empty,22,66.318,true,visible
graph,status_disclosure,empty,23,66.260,true,visible
graph,status_disclosure,empty,24,66.273,true,visible
graph,status_disclosure,empty,25,66.291,true,visible
graph,status_disclosure,empty,26,66.464,true,visible
graph,status_disclosure,empty,27,66.281,true,visible
graph,status_disclosure,empty,28,66.337,true,visible
graph,status_disclosure,empty,29,66.237,true,visible
graph,status_disclosure,empty,30,66.281,true,visible
