track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,118.196,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,43.825,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,170.525,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,29.566,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,115.708,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,33.040,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,153.015,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,28.531,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,99.747,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,55.558,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,110.194,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,38.244,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,94.062,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,52.011,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,163.611,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,32.580,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,152.721,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,29.935,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,116.537,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,34.664,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,154.050,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,26.421,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,166.137,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,32.692,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,116.639,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,33.456,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,115.432,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,34.326,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,132.031,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,35.574,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,113.557,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,32.089,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,132.857,true,dom_ready
graph,select_node,1,0,READY,cold_webview,17,32.754,true,callback_received
graph,render_ready,1,0,READY,cold_webview,18,99.789,true,dom_ready
graph,select_node,1,0,READY,cold_webview,18,50.059,true,callback_received
graph,render_ready,1,0,READY,cold_webview,19,115.988,true,dom_ready
graph,select_node,1,0,READY,cold_webview,19,40.510,true,callback_received
graph,render_ready,1,0,READY,cold_webview,20,124.945,true,dom_ready
graph,select_node,1,0,READY,cold_webview,20,32.580,true,callback_received
graph,render_ready,1,0,READY,warm_update,1,83.301,true,dom_ready
graph,select_node,1,0,READY,warm_update,1,33.222,true,callback_received
graph,render_ready,1,0,READY,warm_update,2,79.938,true,dom_ready
graph,select_node,1,0,READY,warm_update,2,32.801,true,callback_received
graph,render_ready,1,0,READY,warm_update,3,93.570,true,dom_ready
graph,select_node,1,0,READY,warm_update,3,22.385,true,callback_received
graph,render_ready,1,0,READY,warm_update,4,83.221,true,dom_ready
graph,select_node,1,0,READY,warm_update,4,32.706,true,callback_received
graph,render_ready,1,0,READY,warm_update,5,83.194,true,dom_ready
graph,select_node,1,0,READY,warm_update,5,32.684,true,callback_received
graph,render_ready,1,0,READY,warm_update,6,83.258,true,dom_ready
graph,select_node,1,0,READY,warm_update,6,32.472,true,callback_received
graph,render_ready,1,0,READY,warm_update,7,87.197,true,dom_ready
graph,select_node,1,0,READY,warm_update,7,32.116,true,callback_received
graph,render_ready,1,0,READY,warm_update,8,79.652,true,dom_ready
graph,select_node,1,0,READY,warm_update,8,32.695,true,callback_received
graph,render_ready,1,0,READY,warm_update,9,99.670,true,dom_ready
graph,select_node,1,0,READY,warm_update,9,32.887,true,callback_received
graph,render_ready,1,0,READY,warm_update,10,106.989,true,dom_ready
graph,select_node,1,0,READY,warm_update,10,27.246,true,callback_received
graph,render_ready,1,0,READY,warm_update,11,86.508,true,dom_ready
graph,select_node,1,0,READY,warm_update,11,34.898,true,callback_received
graph,render_ready,1,0,READY,warm_update,12,77.796,true,dom_ready
graph,select_node,1,0,READY,warm_update,12,28.629,true,callback_received
graph,render_ready,1,0,READY,warm_update,13,83.043,true,dom_ready
graph,select_node,1,0,READY,warm_update,13,32.881,true,callback_received
graph,render_ready,1,0,READY,warm_update,14,83.325,true,dom_ready
graph,select_node,1,0,READY,warm_update,14,32.342,true,callback_received
graph,render_ready,1,0,READY,warm_update,15,83.707,true,dom_ready
graph,select_node,1,0,READY,warm_update,15,32.282,true,callback_received
graph,render_ready,1,0,READY,warm_update,16,70.095,true,dom_ready
graph,select_node,1,0,READY,warm_update,16,29.013,true,callback_received
graph,render_ready,1,0,READY,warm_update,17,83.003,true,dom_ready
graph,select_node,1,0,READY,warm_update,17,32.768,true,callback_received
graph,render_ready,1,0,READY,warm_update,18,83.120,true,dom_ready
graph,select_node,1,0,READY,warm_update,18,32.783,true,callback_received
graph,render_ready,1,0,READY,warm_update,19,83.126,true,dom_ready
graph,select_node,1,0,READY,warm_update,19,32.729,true,callback_received
graph,render_ready,1,0,READY,warm_update,20,83.053,true,dom_ready
graph,select_node,1,0,READY,warm_update,20,33.053,true,callback_received
graph,render_ready,1,0,READY,warm_update,21,83.099,true,dom_ready
graph,select_node,1,0,READY,warm_update,21,32.719,true,callback_received
graph,render_ready,1,0,READY,warm_update,22,82.838,true,dom_ready
graph,select_node,1,0,READY,warm_update,22,32.845,true,callback_received
graph,render_ready,1,0,READY,warm_update,23,83.133,true,dom_ready
graph,select_node,1,0,READY,warm_update,23,32.806,true,callback_received
graph,render_ready,1,0,READY,warm_update,24,70.460,true,dom_ready
graph,select_node,1,0,READY,warm_update,24,29.307,true,callback_received
graph,render_ready,1,0,READY,warm_update,25,82.851,true,dom_ready
graph,select_node,1,0,READY,warm_update,25,32.518,true,callback_received
graph,render_ready,1,0,READY,warm_update,26,82.981,true,dom_ready
graph,select_node,1,0,READY,warm_update,26,32.678,true,callback_received
graph,render_ready,1,0,READY,warm_update,27,82.977,true,dom_ready
graph,select_node,1,0,READY,warm_update,27,32.882,true,callback_received
graph,render_ready,1,0,READY,warm_update,28,83.275,true,dom_ready
graph,select_node,1,0,READY,warm_update,28,32.555,true,callback_received
graph,render_ready,1,0,READY,warm_update,29,83.223,true,dom_ready
graph,select_node,1,0,READY,warm_update,29,36.234,true,callback_received
graph,render_ready,1,0,READY,warm_update,30,79.732,true,dom_ready
graph,select_node,1,0,READY,warm_update,30,32.610,true,callback_received
graph,render_ready,12,16,READY,cold_webview,1,336.818,true,dom_ready
graph,select_node,12,16,READY,cold_webview,1,38.037,true,callback_received
graph,render_ready,12,16,READY,cold_webview,2,180.573,true,dom_ready
graph,select_node,12,16,READY,cold_webview,2,34.869,true,callback_received
graph,render_ready,12,16,READY,cold_webview,3,1564.107,true,dom_ready
graph,select_node,12,16,READY,cold_webview,3,36.654,true,callback_received
graph,render_ready,12,16,READY,cold_webview,4,3346.245,true,dom_ready
graph,select_node,12,16,READY,cold_webview,4,38.487,true,callback_received
graph,render_ready,12,16,READY,cold_webview,5,196.823,true,dom_ready
graph,select_node,12,16,READY,cold_webview,5,29.511,true,callback_received
graph,render_ready,12,16,READY,cold_webview,6,581.919,true,dom_ready
graph,select_node,12,16,READY,cold_webview,6,31.211,true,callback_received
graph,render_ready,12,16,READY,cold_webview,7,2823.157,true,dom_ready
graph,select_node,12,16,READY,cold_webview,7,36.774,true,callback_received
graph,render_ready,12,16,READY,cold_webview,8,155.382,true,dom_ready
graph,select_node,12,16,READY,cold_webview,8,35.281,true,callback_received
graph,render_ready,12,16,READY,cold_webview,9,2632.885,true,dom_ready
graph,select_node,12,16,READY,cold_webview,9,30.886,true,callback_received
graph,render_ready,12,16,READY,cold_webview,10,4246.154,true,dom_ready
graph,select_node,12,16,READY,cold_webview,10,32.709,true,callback_received
graph,render_ready,12,16,READY,cold_webview,11,192.447,true,dom_ready
graph,select_node,12,16,READY,cold_webview,11,33.195,true,callback_received
graph,render_ready,12,16,READY,cold_webview,12,157.352,true,dom_ready
graph,select_node,12,16,READY,cold_webview,12,30.945,true,callback_received
graph,render_ready,12,16,READY,cold_webview,13,153.088,true,dom_ready
graph,select_node,12,16,READY,cold_webview,13,53.294,true,callback_received
graph,render_ready,12,16,READY,cold_webview,14,861.535,true,dom_ready
graph,select_node,12,16,READY,cold_webview,14,34.404,true,callback_received
graph,render_ready,12,16,READY,cold_webview,15,565.240,true,dom_ready
graph,select_node,12,16,READY,cold_webview,15,32.887,true,callback_received
graph,render_ready,12,16,READY,cold_webview,16,2834.039,true,dom_ready
graph,select_node,12,16,READY,cold_webview,16,32.881,true,callback_received
graph,render_ready,12,16,READY,cold_webview,17,161.323,true,dom_ready
graph,select_node,12,16,READY,cold_webview,17,2169.738,true,callback_received
graph,render_ready,12,16,READY,cold_webview,18,5143.027,true,dom_ready
graph,select_node,12,16,READY,cold_webview,18,33.944,true,callback_received
graph,render_ready,12,16,READY,cold_webview,19,5152.713,true,dom_ready
graph,select_node,12,16,READY,cold_webview,19,29.134,true,callback_received
graph,render_ready,12,16,READY,cold_webview,20,5118.449,true,dom_ready
graph,select_node,12,16,READY,cold_webview,20,30.085,true,callback_received
graph,render_ready,12,16,READY,warm_update,1,85.779,true,dom_ready
graph,select_node,12,16,READY,warm_update,1,31.425,true,callback_received
graph,render_ready,12,16,READY,warm_update,2,85.288,true,dom_ready
graph,select_node,12,16,READY,warm_update,2,32.233,true,callback_received
graph,render_ready,12,16,READY,warm_update,3,99.054,true,dom_ready
graph,select_node,12,16,READY,warm_update,3,35.070,true,callback_received
graph,render_ready,12,16,READY,warm_update,4,63.289,true,dom_ready
graph,select_node,12,16,READY,warm_update,4,31.503,true,callback_received
graph,render_ready,12,16,READY,warm_update,5,84.286,true,dom_ready
graph,select_node,12,16,READY,warm_update,5,30.311,true,callback_received
graph,render_ready,12,16,READY,warm_update,6,81.862,true,dom_ready
graph,select_node,12,16,READY,warm_update,6,39.244,true,callback_received
graph,render_ready,12,16,READY,warm_update,7,82.319,true,dom_ready
graph,select_node,12,16,READY,warm_update,7,31.148,true,callback_received
graph,render_ready,12,16,READY,warm_update,8,97.081,true,dom_ready
graph,select_node,12,16,READY,warm_update,8,30.848,true,callback_received
graph,render_ready,12,16,READY,warm_update,9,84.053,true,dom_ready
graph,select_node,12,16,READY,warm_update,9,33.522,true,callback_received
graph,render_ready,12,16,READY,warm_update,10,94.378,true,dom_ready
graph,select_node,12,16,READY,warm_update,10,36.079,true,callback_received
graph,render_ready,12,16,READY,warm_update,11,83.340,true,dom_ready
graph,select_node,12,16,READY,warm_update,11,31.764,true,callback_received
graph,render_ready,12,16,READY,warm_update,12,78.597,true,dom_ready
graph,select_node,12,16,READY,warm_update,12,33.089,true,callback_received
graph,render_ready,12,16,READY,warm_update,13,91.210,true,dom_ready
graph,select_node,12,16,READY,warm_update,13,27.959,true,callback_received
graph,render_ready,12,16,READY,warm_update,14,81.120,true,dom_ready
graph,select_node,12,16,READY,warm_update,14,36.602,true,callback_received
graph,render_ready,12,16,READY,warm_update,15,81.384,true,dom_ready
graph,select_node,12,16,READY,warm_update,15,33.120,true,callback_received
graph,render_ready,12,16,READY,warm_update,16,99.024,true,dom_ready
graph,select_node,12,16,READY,warm_update,16,33.431,true,callback_received
graph,render_ready,12,16,READY,warm_update,17,85.956,true,dom_ready
graph,select_node,12,16,READY,warm_update,17,26.566,true,callback_received
graph,render_ready,12,16,READY,warm_update,18,87.246,true,dom_ready
graph,select_node,12,16,READY,warm_update,18,28.720,true,callback_received
graph,render_ready,12,16,READY,warm_update,19,101.375,true,dom_ready
graph,select_node,12,16,READY,warm_update,19,33.229,true,callback_received
graph,render_ready,12,16,READY,warm_update,20,84.076,true,dom_ready
graph,select_node,12,16,READY,warm_update,20,32.416,true,callback_received
graph,render_ready,12,16,READY,warm_update,21,79.715,true,dom_ready
graph,select_node,12,16,READY,warm_update,21,33.077,true,callback_received
graph,render_ready,12,16,READY,warm_update,22,82.383,true,dom_ready
graph,select_node,12,16,READY,warm_update,22,35.802,true,callback_received
graph,render_ready,12,16,READY,warm_update,23,88.820,true,dom_ready
graph,select_node,12,16,READY,warm_update,23,25.466,true,callback_received
graph,render_ready,12,16,READY,warm_update,24,80.131,true,dom_ready
graph,select_node,12,16,READY,warm_update,24,37.392,true,callback_received
graph,render_ready,12,16,READY,warm_update,25,84.314,true,dom_ready
graph,select_node,12,16,READY,warm_update,25,30.526,true,callback_received
graph,render_ready,12,16,READY,warm_update,26,83.942,true,dom_ready
graph,select_node,12,16,READY,warm_update,26,30.513,true,callback_received
graph,render_ready,12,16,READY,warm_update,27,80.841,true,dom_ready
graph,select_node,12,16,READY,warm_update,27,33.385,true,callback_received
graph,render_ready,12,16,READY,warm_update,28,84.926,true,dom_ready
