track,scenario,iteration,event_count,duration_ms,success,outcome,accepted,duplicates,final_state
event_sync,queue_write,1,3,9.630,true,pending,,,pending
event_sync,retryable_http_failure,1,3,18.039,true,Retry,,,pending
event_sync,retry_success,1,3,57.158,true,Synced,3,0,synced
event_sync,duplicate_replay,1,3,15.159,true,Synced,0,3,synced
event_sync,queue_write,2,3,8.326,true,pending,,,pending
event_sync,retryable_http_failure,2,3,12.110,true,Retry,,,pending
event_sync,retry_success,2,3,57.213,true,Synced,3,0,synced
event_sync,duplicate_replay,2,3,12.718,true,Synced,0,3,synced
event_sync,queue_write,3,3,9.714,true,pending,,,pending
event_sync,retryable_http_failure,3,3,11.488,true,Retry,,,pending
event_sync,retry_success,3,3,52.947,true,Synced,3,0,synced
event_sync,duplicate_replay,3,3,14.675,true,Synced,0,3,synced
event_sync,queue_write,4,3,9.368,true,pending,,,pending
event_sync,retryable_http_failure,4,3,14.604,true,Retry,,,pending
event_sync,retry_success,4,3,50.607,true,Synced,3,0,synced
event_sync,duplicate_replay,4,3,12.559,true,Synced,0,3,synced
event_sync,queue_write,5,3,10.072,true,pending,,,pending
event_sync,retryable_http_failure,5,3,10.955,true,Retry,,,pending
event_sync,retry_success,5,3,52.823,true,Synced,3,0,synced
event_sync,duplicate_replay,5,3,17.563,true,Synced,0,3,synced
event_sync,queue_write,6,3,9.360,true,pending,,,pending
event_sync,retryable_http_failure,6,3,14.344,true,Retry,,,pending
event_sync,retry_success,6,3,52.187,true,Synced,3,0,synced
event_sync,duplicate_replay,6,3,15.522,true,Synced,0,3,synced
event_sync,queue_write,7,3,8.704,true,pending,,,pending
event_sync,retryable_http_failure,7,3,29.482,true,Retry,,,pending
event_sync,retry_success,7,3,54.635,true,Synced,3,0,synced
event_sync,duplicate_replay,7,3,13.998,true,Synced,0,3,synced
event_sync,queue_write,8,3,8.562,true,pending,,,pending
event_sync,retryable_http_failure,8,3,11.254,true,Retry,,,pending
event_sync,retry_success,8,3,53.865,true,Synced,3,0,synced
event_sync,duplicate_replay,8,3,13.661,true,Synced,0,3,synced
event_sync,queue_write,9,3,9.170,true,pending,,,pending
event_sync,retryable_http_failure,9,3,12.246,true,Retry,,,pending
