track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,118.316,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,49.402,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,130.301,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,37.768,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,113.301,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,31.511,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,115.839,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,34.706,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,152.869,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,27.243,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,133.773,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,44.064,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,88.153,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,32.914,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,115.318,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,32.847,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,166.248,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,32.529,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,116.940,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,42.561,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,106.368,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,32.995,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,133.422,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,32.548,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,150.070,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,31.356,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,99.729,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,40.827,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,108.906,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,32.814,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,99.871,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,36.968,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,128.123,true,dom_ready
graph,select_node,1,0,READY,cold_webview,17,32.807,true,callback_received
graph,render_ready,1,0,READY,cold_webview,18,116.191,true,dom_ready
graph,select_node,1,0,READY,cold_webview,18,32.690,true,callback_received
graph,render_ready,1,0,READY,cold_webview,19,155.645,true,dom_ready
graph,select_node,1,0,READY,cold_webview,19,26.799,true,callback_received
graph,render_ready,1,0,READY,cold_webview,20,117.086,true,dom_ready
graph,select_node,1,0,READY,cold_webview,20,33.557,true,callback_received
graph,render_ready,1,0,READY,warm_update,1,82.576,true,dom_ready
graph,select_node,1,0,READY,warm_update,1,36.100,true,callback_received
graph,render_ready,1,0,READY,warm_update,2,86.890,true,dom_ready
