track,scenario,iteration,event_count,duration_ms,success,outcome,accepted,duplicates,final_state
event_sync,queue_write,1,3,8.309,true,pending,,,pending
event_sync,retryable_http_failure,1,3,11.691,true,Retry,,,pending
event_sync,retry_success,1,3,53.978,true,Synced,3,0,synced
event_sync,duplicate_replay,1,3,14.452,true,Synced,0,3,synced
event_sync,queue_write,2,3,10.553,true,pending,,,pending
event_sync,retryable_http_failure,2,3,11.822,true,Retry,,,pending
event_sync,retry_success,2,3,52.608,true,Synced,3,0,synced
event_sync,duplicate_replay,2,3,12.008,true,Synced,0,3,synced
event_sync,queue_write,3,3,10.302,true,pending,,,pending
event_sync,retryable_http_failure,3,3,12.055,true,Retry,,,pending
event_sync,retry_success,3,3,51.508,true,Synced,3,0,synced
event_sync,duplicate_replay,3,3,13.035,true,Synced,0,3,synced
event_sync,queue_write,4,3,8.690,true,pending,,,pending
event_sync,retryable_http_failure,4,3,12.569,true,Retry,,,pending
event_sync,retry_success,4,3,53.917,true,Synced,3,0,synced
event_sync,duplicate_replay,4,3,13.453,true,Synced,0,3,synced
event_sync,queue_write,5,3,8.583,true,pending,,,pending
event_sync,retryable_http_failure,5,3,14.199,true,Retry,,,pending
event_sync,retry_success,5,3,63.254,true,Synced,3,0,synced
event_sync,duplicate_replay,5,3,27.070,true,Synced,0,3,synced
event_sync,queue_write,6,3,15.741,true,pending,,,pending
event_sync,retryable_http_failure,6,3,14.088,true,Retry,,,pending
event_sync,retry_success,6,3,53.886,true,Synced,3,0,synced
event_sync,duplicate_replay,6,3,12.549,true,Synced,0,3,synced
event_sync,queue_write,7,3,9.770,true,pending,,,pending
event_sync,retryable_http_failure,7,3,30.219,true,Retry,,,pending
event_sync,retry_success,7,3,51.620,true,Synced,3,0,synced
event_sync,duplicate_replay,7,3,13.287,true,Synced,0,3,synced
event_sync,queue_write,8,3,10.179,true,pending,,,pending
event_sync,retryable_http_failure,8,3,11.824,true,Retry,,,pending
event_sync,retry_success,8,3,53.399,true,Synced,3,0,synced
event_sync,duplicate_replay,8,3,14.056,true,Synced,0,3,synced
event_sync,queue_write,9,3,10.707,true,pending,,,pending
event_sync,retryable_http_failure,9,3,14.880,true,Retry,,,pending
event_sync,retry_success,9,3,63.530,true,Synced,3,0,synced
event_sync,duplicate_replay,9,3,11.547,true,Synced,0,3,synced
event_sync,queue_write,10,3,7.979,true,pending,,,pending
event_sync,retryable_http_failure,10,3,10.736,true,Retry,,,pending
event_sync,retry_success,10,3,50.706,true,Synced,3,0,synced
event_sync,duplicate_replay,10,3,13.792,true,Synced,0,3,synced
event_sync,queue_write,11,3,10.243,true,pending,,,pending
