track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,96.850,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,31.527,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,115.912,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,32.646,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,100.014,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,37.399,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,111.324,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,32.600,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,116.190,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,33.143,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,115.775,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,32.904,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,115.860,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,33.003,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,116.134,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,32.878,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,116.381,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,32.408,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,116.266,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,32.833,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,158.427,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,23.741,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,108.710,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,27.230,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,122.713,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,22.958,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,116.255,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,32.372,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,116.333,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,33.345,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,115.934,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,32.654,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,110.183,true,dom_ready
graph,select_node,1,0,READY,cold_webview,17,22.334,true,callback_received
graph,render_ready,1,0,READY,cold_webview,18,99.711,true,dom_ready
graph,select_node,1,0,READY,cold_webview,18,32.523,true,callback_received
graph,render_ready,1,0,READY,cold_webview,19,117.181,true,dom_ready
graph,select_node,1,0,READY,cold_webview,19,32.008,true,callback_received
graph,render_ready,1,0,READY,cold_webview,20,116.738,true,dom_ready
graph,select_node,1,0,READY,cold_webview,20,32.188,true,callback_received
graph,render_ready,1,0,READY,warm_update,1,83.336,true,dom_ready
graph,select_node,1,0,READY,warm_update,1,32.585,true,callback_received
graph,render_ready,1,0,READY,warm_update,2,83.446,true,dom_ready
graph,select_node,1,0,READY,warm_update,2,32.342,true,callback_received
graph,render_ready,1,0,READY,warm_update,3,83.197,true,dom_ready
graph,select_node,1,0,READY,warm_update,3,32.521,true,callback_received
graph,render_ready,1,0,READY,warm_update,4,83.448,true,dom_ready
graph,select_node,1,0,READY,warm_update,4,32.425,true,callback_received
graph,render_ready,1,0,READY,warm_update,5,92.173,true,dom_ready
graph,select_node,1,0,READY,warm_update,5,23.217,true,callback_received
graph,render_ready,1,0,READY,warm_update,6,83.163,true,dom_ready
graph,select_node,1,0,READY,warm_update,6,40.799,true,callback_received
graph,render_ready,1,0,READY,warm_update,7,75.116,true,dom_ready
graph,select_node,1,0,READY,warm_update,7,32.704,true,callback_received
graph,render_ready,1,0,READY,warm_update,8,83.001,true,dom_ready
graph,select_node,1,0,READY,warm_update,8,32.202,true,callback_received
graph,render_ready,1,0,READY,warm_update,9,83.857,true,dom_ready
graph,select_node,1,0,READY,warm_update,9,32.627,true,callback_received
graph,render_ready,1,0,READY,warm_update,10,103.459,true,dom_ready
graph,select_node,1,0,READY,warm_update,10,33.833,true,callback_received
graph,render_ready,1,0,READY,warm_update,11,78.120,true,dom_ready
graph,select_node,1,0,READY,warm_update,11,37.134,true,callback_received
graph,render_ready,1,0,READY,warm_update,12,78.442,true,dom_ready
graph,select_node,1,0,READY,warm_update,12,31.973,true,callback_received
graph,render_ready,1,0,READY,warm_update,13,82.686,true,dom_ready
graph,select_node,1,0,READY,warm_update,13,32.771,true,callback_received
graph,render_ready,1,0,READY,warm_update,14,82.935,true,dom_ready
graph,select_node,1,0,READY,warm_update,14,32.428,true,callback_received
graph,render_ready,1,0,READY,warm_update,15,83.728,true,dom_ready
graph,select_node,1,0,READY,warm_update,15,32.159,true,callback_received
graph,render_ready,1,0,READY,warm_update,16,83.239,true,dom_ready
graph,select_node,1,0,READY,warm_update,16,32.579,true,callback_received
graph,render_ready,1,0,READY,warm_update,17,83.141,true,dom_ready
graph,select_node,1,0,READY,warm_update,17,32.503,true,callback_received
graph,render_ready,1,0,READY,warm_update,18,83.144,true,dom_ready
graph,select_node,1,0,READY,warm_update,18,32.818,true,callback_received
graph,render_ready,1,0,READY,warm_update,19,82.950,true,dom_ready
graph,select_node,1,0,READY,warm_update,19,32.698,true,callback_received
graph,render_ready,1,0,READY,warm_update,20,83.144,true,dom_ready
graph,select_node,1,0,READY,warm_update,20,32.410,true,callback_received
graph,render_ready,1,0,READY,warm_update,21,83.440,true,dom_ready
graph,select_node,1,0,READY,warm_update,21,32.598,true,callback_received
graph,render_ready,1,0,READY,warm_update,22,67.024,true,dom_ready
graph,select_node,1,0,READY,warm_update,22,31.677,true,callback_received
graph,render_ready,1,0,READY,warm_update,23,83.146,true,dom_ready
graph,select_node,1,0,READY,warm_update,23,32.484,true,callback_received
graph,render_ready,1,0,READY,warm_update,24,83.260,true,dom_ready
graph,select_node,1,0,READY,warm_update,24,32.268,true,callback_received
graph,render_ready,1,0,READY,warm_update,25,83.077,true,dom_ready
graph,select_node,1,0,READY,warm_update,25,32.965,true,callback_received
graph,render_ready,1,0,READY,warm_update,26,82.890,true,dom_ready
graph,select_node,1,0,READY,warm_update,26,32.720,true,callback_received
graph,render_ready,1,0,READY,warm_update,27,83.754,true,dom_ready
graph,select_node,1,0,READY,warm_update,27,32.122,true,callback_received
graph,render_ready,1,0,READY,warm_update,28,83.316,true,dom_ready
graph,select_node,1,0,READY,warm_update,28,32.446,true,callback_received
graph,render_ready,1,0,READY,warm_update,29,83.238,true,dom_ready
graph,select_node,1,0,READY,warm_update,29,33.262,true,callback_received
graph,render_ready,1,0,READY,warm_update,30,82.341,true,dom_ready
graph,select_node,1,0,READY,warm_update,30,32.272,true,callback_received
graph,render_ready,12,16,READY,cold_webview,1,3518.449,true,dom_ready
graph,select_node,12,16,READY,cold_webview,1,33.096,true,callback_received
graph,render_ready,12,16,READY,cold_webview,2,170.460,true,dom_ready
graph,select_node,12,16,READY,cold_webview,2,32.726,true,callback_received
graph,render_ready,12,16,READY,cold_webview,3,5126.321,true,dom_ready
graph,select_node,12,16,READY,cold_webview,3,33.094,true,callback_received
graph,render_ready,12,16,READY,cold_webview,4,5115.759,true,dom_ready
graph,select_node,12,16,READY,cold_webview,4,32.834,true,callback_received
graph,render_ready,12,16,READY,cold_webview,5,5099.711,true,dom_ready
graph,select_node,12,16,READY,cold_webview,5,32.179,true,callback_received
graph,render_ready,12,16,READY,cold_webview,6,1786.557,true,dom_ready
graph,select_node,12,16,READY,cold_webview,6,31.754,true,callback_received
graph,render_ready,12,16,READY,cold_webview,7,5129.956,true,dom_ready
graph,select_node,12,16,READY,cold_webview,7,32.983,true,callback_received
graph,render_ready,12,16,READY,cold_webview,8,5115.847,true,dom_ready
graph,select_node,12,16,READY,cold_webview,8,33.163,true,callback_received
graph,render_ready,12,16,READY,cold_webview,9,5115.929,true,dom_ready
graph,select_node,12,16,READY,cold_webview,9,33.161,true,callback_received
graph,render_ready,12,16,READY,cold_webview,10,5115.852,true,dom_ready
graph,select_node,12,16,READY,cold_webview,10,33.054,true,callback_received
graph,render_ready,12,16,READY,cold_webview,11,5116.138,true,dom_ready
graph,select_node,12,16,READY,cold_webview,11,32.464,true,callback_received
graph,render_ready,12,16,READY,cold_webview,12,5108.049,true,dom_ready
graph,select_node,12,16,READY,cold_webview,12,24.485,true,callback_received
graph,render_ready,12,16,READY,cold_webview,13,5116.417,true,dom_ready
graph,select_node,12,16,READY,cold_webview,13,32.386,true,callback_received
graph,render_ready,12,16,READY,cold_webview,14,454.895,true,dom_ready
graph,select_node,12,16,READY,cold_webview,14,34.714,true,callback_received
graph,render_ready,12,16,READY,cold_webview,15,174.569,true,dom_ready
graph,select_node,12,16,READY,cold_webview,15,38.357,true,callback_received
graph,render_ready,12,16,READY,cold_webview,16,5110.835,true,dom_ready
graph,select_node,12,16,READY,cold_webview,16,32.594,true,callback_received
graph,render_ready,12,16,READY,cold_webview,17,1118.951,true,dom_ready
graph,select_node,12,16,READY,cold_webview,17,33.512,true,callback_received
graph,render_ready,12,16,READY,cold_webview,18,236.618,true,dom_ready
graph,select_node,12,16,READY,cold_webview,18,30.882,true,callback_received
graph,render_ready,12,16,READY,cold_webview,19,5110.585,true,dom_ready
graph,select_node,12,16,READY,cold_webview,19,33.113,true,callback_received
graph,render_ready,12,16,READY,cold_webview,20,818.714,true,dom_ready
graph,select_node,12,16,READY,cold_webview,20,32.857,true,callback_received
graph,render_ready,12,16,READY,warm_update,1,85.406,true,dom_ready
graph,select_node,12,16,READY,warm_update,1,30.843,true,callback_received
graph,render_ready,12,16,READY,warm_update,2,86.923,true,dom_ready
graph,select_node,12,16,READY,warm_update,2,28.536,true,callback_received
graph,render_ready,12,16,READY,warm_update,3,81.001,true,dom_ready
graph,select_node,12,16,READY,warm_update,3,32.838,true,callback_received
graph,render_ready,12,16,READY,warm_update,4,99.832,true,dom_ready
graph,select_node,12,16,READY,warm_update,4,32.846,true,callback_received
graph,render_ready,12,16,READY,warm_update,5,82.593,true,dom_ready
graph,select_node,12,16,READY,warm_update,5,33.098,true,callback_received
graph,render_ready,12,16,READY,warm_update,6,84.624,true,dom_ready
graph,select_node,12,16,READY,warm_update,6,33.704,true,callback_received
