track,scenario,session_id,node_order_index,pair_index,node_count,edge_count,phase,render_id,webview_instance_id,duration_ms,dom_node_count,dom_edge_count,tick_count,success,outcome
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,1,1,1,0,new_webview_instance,4,3,88.967,1,0,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,1,1,1,0,reused_webview,5,3,45.630,1,0,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,1,2,1,0,new_webview_instance,6,4,95.872,1,0,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,1,2,1,0,reused_webview,7,4,50.247,1,0,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,1,3,1,0,new_webview_instance,8,5,78.243,1,0,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,1,3,1,0,reused_webview,9,5,50.803,1,0,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,1,4,1,0,new_webview_instance,10,6,76.764,1,0,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,1,4,1,0,reused_webview,11,6,50.328,1,0,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,1,5,1,0,new_webview_instance,12,7,81.249,1,0,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,1,5,1,0,reused_webview,13,7,50.408,1,0,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,2,1,12,16,new_webview_instance,16,9,170.071,12,16,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,2,1,12,16,reused_webview,17,9,87.541,12,16,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,2,2,12,16,new_webview_instance,18,10,183.818,12,16,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,2,2,12,16,reused_webview,19,10,83.151,12,16,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,2,3,12,16,new_webview_instance,20,11,200.874,12,16,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,2,3,12,16,reused_webview,21,11,89.034,12,16,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,2,4,12,16,new_webview_instance,22,12,186.746,12,16,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,2,4,12,16,reused_webview,23,12,47.666,12,16,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,2,5,12,16,new_webview_instance,24,13,148.214,12,16,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,2,5,12,16,reused_webview,25,13,76.032,12,16,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,3,1,25,36,new_webview_instance,28,15,181.334,25,36,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,3,1,25,36,reused_webview,29,15,98.575,25,36,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,3,2,25,36,new_webview_instance,30,16,183.502,25,36,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,3,2,25,36,reused_webview,31,16,50.969,25,36,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,3,3,25,36,new_webview_instance,32,17,178.716,25,36,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,3,3,25,36,reused_webview,33,17,51.580,25,36,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,3,4,25,36,new_webview_instance,34,18,166.502,25,36,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,3,4,25,36,reused_webview,35,18,87.418,25,36,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,3,5,25,36,new_webview_instance,36,19,170.493,25,36,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,3,5,25,36,reused_webview,37,19,63.695,25,36,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,4,1,50,73,new_webview_instance,40,21,138.106,50,73,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,4,1,50,73,reused_webview,41,21,89.776,50,73,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,4,2,50,73,new_webview_instance,42,22,177.678,50,73,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,4,2,50,73,reused_webview,43,22,66.675,50,73,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,4,3,50,73,new_webview_instance,44,23,143.746,50,73,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,4,3,50,73,reused_webview,45,23,54.321,50,73,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,4,4,50,73,new_webview_instance,46,24,164.003,50,73,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,4,4,50,73,reused_webview,47,24,96.812,50,73,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,4,5,50,73,new_webview_instance,48,25,188.071,50,73,1,true,visual_state_ready
graph,visual_state_ready,fe0bc116-4159-47e1-a346-f93869d45a1f,4,5,50,73,reused_webview,49,25,54.650,50,73,1,true,visual_state_ready
