track,scenario,state,iteration,duration_ms,success,outcome
graph,status_disclosure,ready,1,86.572,true,visible
graph,status_disclosure,ready,2,85.885,true,visible
graph,status_disclosure,ready,3,101.742,true,visible
graph,status_disclosure,ready,4,79.424,true,visible
graph,status_disclosure,ready,5,77.480,true,visible
graph,status_disclosure,ready,6,86.628,true,visible
graph,status_disclosure,ready,7,82.578,true,visible
graph,status_disclosure,ready,8,78.656,true,visible
graph,status_disclosure,ready,9,82.854,true,visible
graph,status_disclosure,ready,10,85.935,true,visible
graph,status_disclosure,ready,11,84.255,true,visible
graph,status_disclosure,ready,12,82.422,true,visible
graph,status_disclosure,ready,13,86.185,true,visible
graph,status_disclosure,ready,14,79.515,true,visible
graph,status_disclosure,ready,15,88.050,true,visible
graph,status_disclosure,ready,16,74.423,true,visible
graph,status_disclosure,ready,17,85.713,true,visible
graph,status_disclosure,ready,18,82.964,true,visible
graph,status_disclosure,ready,19,85.702,true,visible
graph,status_disclosure,ready,20,81.622,true,visible
graph,status_disclosure,ready,21,85.560,true,visible
graph,status_disclosure,ready,22,94.671,true,visible
graph,status_disclosure,ready,23,83.490,true,visible
graph,status_disclosure,ready,24,79.974,true,visible
graph,status_disclosure,ready,25,103.996,true,visible
graph,status_disclosure,ready,26,98.713,true,visible
graph,status_disclosure,ready,27,80.170,true,visible
graph,status_disclosure,ready,28,82.439,true,visible
graph,status_disclosure,ready,29,85.210,true,visible
graph,status_disclosure,ready,30,80.793,true,visible
graph,status_disclosure,fallback,1,86.013,true,visible
graph,status_disclosure,fallback,2,86.886,true,visible
graph,status_disclosure,fallback,3,79.755,true,visible
graph,status_disclosure,fallback,4,79.374,true,visible
graph,status_disclosure,fallback,5,108.303,true,visible
graph,status_disclosure,fallback,6,82.659,true,visible
graph,status_disclosure,fallback,7,76.581,true,visible
graph,status_disclosure,fallback,8,81.685,true,visible
graph,status_disclosure,fallback,9,83.702,true,visible
graph,status_disclosure,fallback,10,84.551,true,visible
graph,status_disclosure,fallback,11,86.345,true,visible
graph,status_disclosure,fallback,12,83.880,true,visible
graph,status_disclosure,fallback,13,76.876,true,visible
graph,status_disclosure,fallback,14,81.950,true,visible
graph,status_disclosure,fallback,15,83.470,true,visible
graph,status_disclosure,fallback,16,90.882,true,visible
graph,status_disclosure,fallback,17,72.899,true,visible
graph,status_disclosure,fallback,18,82.884,true,visible
graph,status_disclosure,fallback,19,84.082,true,visible
graph,status_disclosure,fallback,20,85.925,true,visible
graph,status_disclosure,fallback,21,77.292,true,visible
graph,status_disclosure,fallback,22,85.010,true,visible
graph,status_disclosure,fallback,23,82.349,true,visible
graph,status_disclosure,fallback,24,85.496,true,visible
graph,status_disclosure,fallback,25,83.435,true,visible
graph,status_disclosure,fallback,26,79.341,true,visible
graph,status_disclosure,fallback,27,87.930,true,visible
graph,status_disclosure,fallback,28,83.892,true,visible
graph,status_disclosure,fallback,29,74.277,true,visible
graph,status_disclosure,fallback,30,86.895,true,visible
graph,status_disclosure,empty,1,66.586,true,visible
graph,status_disclosure,empty,2,66.314,true,visible
graph,status_disclosure,empty,3,66.312,true,visible
graph,status_disclosure,empty,4,66.353,true,visible
graph,status_disclosure,empty,5,66.348,true,visible
graph,status_disclosure,empty,6,66.244,true,visible
graph,status_disclosure,empty,7,66.303,true,visible
graph,status_disclosure,empty,8,66.419,true,visible
graph,status_disclosure,empty,9,66.217,true,visible
graph,status_disclosure,empty,10,66.387,true,visible
graph,status_disclosure,empty,11,66.336,true,visible
graph,status_disclosure,empty,12,66.270,true,visible
graph,status_disclosure,empty,13,66.324,true,visible
graph,status_disclosure,empty,14,66.382,true,visible
graph,status_disclosure,empty,15,66.294,true,visible
graph,status_disclosure,empty,16,66.208,true,visible
graph,status_disclosure,empty,17,66.266,true,visible
graph,status_disclosure,empty,18,66.376,true,visible
graph,status_disclosure,empty,19,66.429,true,visible
graph,status_disclosure,empty,20,66.210,true,visible
graph,status_disclosure,empty,21,66.122,true,visible
graph,status_disclosure,empty,22,66.391,true,visible
graph,status_disclosure,empty,23,66.421,true,visible
graph,status_disclosure,empty,24,66.270,true,visible
graph,status_disclosure,empty,25,66.208,true,visible
graph,status_disclosure,empty,26,66.329,true,visible
graph,status_disclosure,empty,27,66.182,true,visible
graph,status_disclosure,empty,28,68.228,true,visible
graph,status_disclosure,empty,29,64.569,true,visible
graph,status_disclosure,empty,30,66.322,true,visible
