track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,168.339,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,30.592,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,116.244,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,33.488,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,132.780,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,35.234,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,114.052,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,33.199,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,115.946,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,33.571,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,131.322,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,38.815,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,127.189,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,32.678,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,166.028,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,32.706,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,116.572,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,36.149,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,122.172,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,24.330,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,115.465,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,58.160,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,107.760,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,34.733,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,114.603,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,37.826,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,146.244,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,30.740,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,117.037,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,32.152,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,116.426,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,41.558,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,107.783,true,dom_ready
graph,select_node,1,0,READY,cold_webview,17,32.353,true,callback_received
graph,render_ready,1,0,READY,cold_webview,18,116.660,true,dom_ready
graph,select_node,1,0,READY,cold_webview,18,33.187,true,callback_received
graph,render_ready,1,0,READY,cold_webview,19,137.360,true,dom_ready
graph,select_node,1,0,READY,cold_webview,19,27.862,true,callback_received
graph,render_ready,1,0,READY,cold_webview,20,116.887,true,dom_ready
graph,select_node,1,0,READY,cold_webview,20,34.415,true,callback_received
graph,render_ready,1,0,READY,warm_update,1,83.044,true,dom_ready
graph,select_node,1,0,READY,warm_update,1,49.520,true,callback_received
graph,render_ready,1,0,READY,warm_update,2,99.512,true,dom_ready
graph,select_node,1,0,READY,warm_update,2,32.838,true,callback_received
graph,render_ready,1,0,READY,warm_update,3,90.345,true,dom_ready
graph,select_node,1,0,READY,warm_update,3,25.598,true,callback_received
graph,render_ready,1,0,READY,warm_update,4,83.107,true,dom_ready
graph,select_node,1,0,READY,warm_update,4,41.005,true,callback_received
graph,render_ready,1,0,READY,warm_update,5,74.796,true,dom_ready
graph,select_node,1,0,READY,warm_update,5,32.802,true,callback_received
graph,render_ready,1,0,READY,warm_update,6,82.983,true,dom_ready
graph,select_node,1,0,READY,warm_update,6,32.842,true,callback_received
