track,scenario,state,iteration,duration_ms,success,outcome
graph,status_disclosure,ready,1,84.049,true,visible
graph,status_disclosure,ready,2,81.937,true,visible
graph,status_disclosure,ready,3,79.959,true,visible
graph,status_disclosure,ready,4,84.599,true,visible
graph,status_disclosure,ready,5,83.684,true,visible
graph,status_disclosure,ready,6,82.328,true,visible
graph,status_disclosure,ready,7,85.176,true,visible
graph,status_disclosure,ready,8,81.462,true,visible
graph,status_disclosure,ready,9,81.426,true,visible
graph,status_disclosure,ready,10,84.989,true,visible
graph,status_disclosure,ready,11,82.250,true,visible
graph,status_disclosure,ready,12,81.052,true,visible
graph,status_disclosure,ready,13,85.429,true,visible
graph,status_disclosure,ready,14,83.244,true,visible
graph,status_disclosure,ready,15,81.328,true,visible
graph,status_disclosure,ready,16,78.916,true,visible
graph,status_disclosure,ready,17,87.496,true,visible
graph,status_disclosure,ready,18,83.505,true,visible
graph,status_disclosure,ready,19,78.412,true,visible
graph,status_disclosure,ready,20,85.837,true,visible
graph,status_disclosure,ready,21,78.559,true,visible
graph,status_disclosure,ready,22,86.055,true,visible
graph,status_disclosure,ready,23,84.451,true,visible
graph,status_disclosure,ready,24,81.647,true,visible
graph,status_disclosure,ready,25,80.434,true,visible
graph,status_disclosure,ready,26,85.615,true,visible
graph,status_disclosure,ready,27,84.713,true,visible
graph,status_disclosure,ready,28,79.846,true,visible
graph,status_disclosure,ready,29,82.968,true,visible
graph,status_disclosure,ready,30,79.853,true,visible
graph,status_disclosure,fallback,1,82.632,true,visible
graph,status_disclosure,fallback,2,83.472,true,visible
graph,status_disclosure,fallback,3,81.280,true,visible
graph,status_disclosure,fallback,4,84.349,true,visible
graph,status_disclosure,fallback,5,78.374,true,visible
graph,status_disclosure,fallback,6,86.052,true,visible
graph,status_disclosure,fallback,7,83.733,true,visible
graph,status_disclosure,fallback,8,78.827,true,visible
graph,status_disclosure,fallback,9,84.564,true,visible
graph,status_disclosure,fallback,10,82.209,true,visible
graph,status_disclosure,fallback,11,82.533,true,visible
graph,status_disclosure,fallback,12,82.091,true,visible
graph,status_disclosure,fallback,13,84.073,true,visible
graph,status_disclosure,fallback,14,83.571,true,visible
graph,status_disclosure,fallback,15,84.456,true,visible
graph,status_disclosure,fallback,16,81.936,true,visible
graph,status_disclosure,fallback,17,78.485,true,visible
graph,status_disclosure,fallback,18,82.108,true,visible
graph,status_disclosure,fallback,19,84.964,true,visible
graph,status_disclosure,fallback,20,85.796,true,visible
graph,status_disclosure,fallback,21,78.427,true,visible
graph,status_disclosure,fallback,22,86.821,true,visible
graph,status_disclosure,fallback,23,78.964,true,visible
graph,status_disclosure,fallback,24,83.585,true,visible
graph,status_disclosure,fallback,25,84.791,true,visible
graph,status_disclosure,fallback,26,83.836,true,visible
graph,status_disclosure,fallback,27,78.657,true,visible
graph,status_disclosure,fallback,28,88.550,true,visible
graph,status_disclosure,fallback,29,80.117,true,visible
graph,status_disclosure,fallback,30,80.855,true,visible
graph,status_disclosure,empty,1,66.753,true,visible
graph,status_disclosure,empty,2,66.120,true,visible
graph,status_disclosure,empty,3,66.349,true,visible
graph,status_disclosure,empty,4,66.457,true,visible
graph,status_disclosure,empty,5,66.271,true,visible
graph,status_disclosure,empty,6,66.267,true,visible
graph,status_disclosure,empty,7,66.197,true,visible
graph,status_disclosure,empty,8,66.401,true,visible
graph,status_disclosure,empty,9,65.951,true,visible
graph,status_disclosure,empty,10,66.421,true,visible
graph,status_disclosure,empty,11,66.388,true,visible
graph,status_disclosure,empty,12,66.231,true,visible
graph,status_disclosure,empty,13,66.317,true,visible
graph,status_disclosure,empty,14,66.301,true,visible
graph,status_disclosure,empty,15,66.320,true,visible
graph,status_disclosure,empty,16,66.346,true,visible
graph,status_disclosure,empty,17,66.336,true,visible
graph,status_disclosure,empty,18,66.361,true,visible
graph,status_disclosure,empty,19,66.256,true,visible
graph,status_disclosure,empty,20,65.996,true,visible
graph,status_disclosure,empty,21,66.088,true,visible
graph,status_disclosure,empty,22,66.375,true,visible
graph,status_disclosure,empty,23,66.341,true,visible
graph,status_disclosure,empty,24,66.036,true,visible
graph,status_disclosure,empty,25,66.666,true,visible
graph,status_disclosure,empty,26,66.227,true,visible
graph,status_disclosure,empty,27,66.164,true,visible
graph,status_disclosure,empty,28,66.244,true,visible
graph,status_disclosure,empty,29,66.080,true,visible
graph,status_disclosure,empty,30,66.239,true,visible
