track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,117.742,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,32.053,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,118.056,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,31.113,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,113.684,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,33.986,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,114.638,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,33.151,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,116.501,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,37.356,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,109.702,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,40.867,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,159.042,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,32.438,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,116.636,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,32.735,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,122.210,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,26.626,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,121.404,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,27.931,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,99.753,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,33.023,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,116.105,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,35.075,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,113.639,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,32.767,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,116.048,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,32.775,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,116.518,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,33.118,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,115.805,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,32.706,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,99.451,true,dom_ready
graph,select_node,1,0,READY,cold_webview,17,33.329,true,callback_received
graph,render_ready,1,0,READY,cold_webview,18,115.943,true,dom_ready
graph,select_node,1,0,READY,cold_webview,18,40.758,true,callback_received
graph,render_ready,1,0,READY,cold_webview,19,91.556,true,dom_ready
graph,select_node,1,0,READY,cold_webview,19,36.653,true,callback_received
graph,render_ready,1,0,READY,cold_webview,20,150.137,true,dom_ready
graph,select_node,1,0,READY,cold_webview,20,27.857,true,callback_received
graph,render_ready,1,0,READY,warm_update,1,83.601,true,dom_ready
graph,select_node,1,0,READY,warm_update,1,32.767,true,callback_received
graph,render_ready,1,0,READY,warm_update,2,83.283,true,dom_ready
graph,select_node,1,0,READY,warm_update,2,32.447,true,callback_received
graph,render_ready,1,0,READY,warm_update,3,83.244,true,dom_ready
graph,select_node,1,0,READY,warm_update,3,33.217,true,callback_received
graph,render_ready,1,0,READY,warm_update,4,82.701,true,dom_ready
graph,select_node,1,0,READY,warm_update,4,32.551,true,callback_received
graph,render_ready,1,0,READY,warm_update,5,83.118,true,dom_ready
graph,select_node,1,0,READY,warm_update,5,32.377,true,callback_received
graph,render_ready,1,0,READY,warm_update,6,90.633,true,dom_ready
graph,select_node,1,0,READY,warm_update,6,25.020,true,callback_received
graph,render_ready,1,0,READY,warm_update,7,83.127,true,dom_ready
graph,select_node,1,0,READY,warm_update,7,32.893,true,callback_received
graph,render_ready,1,0,READY,warm_update,8,82.685,true,dom_ready
graph,select_node,1,0,READY,warm_update,8,32.740,true,callback_received
graph,render_ready,1,0,READY,warm_update,9,83.147,true,dom_ready
graph,select_node,1,0,READY,warm_update,9,32.323,true,callback_received
graph,render_ready,1,0,READY,warm_update,10,117.993,true,dom_ready
graph,select_node,1,0,READY,warm_update,10,32.334,true,callback_received
graph,render_ready,1,0,READY,warm_update,11,83.507,true,dom_ready
graph,select_node,1,0,READY,warm_update,11,32.094,true,callback_received
graph,render_ready,1,0,READY,warm_update,12,82.850,true,dom_ready
graph,select_node,1,0,READY,warm_update,12,31.613,true,callback_received
graph,render_ready,1,0,READY,warm_update,13,83.164,true,dom_ready
graph,select_node,1,0,READY,warm_update,13,32.330,true,callback_received
graph,render_ready,1,0,READY,warm_update,14,82.946,true,dom_ready
graph,select_node,1,0,READY,warm_update,14,32.950,true,callback_received
graph,render_ready,1,0,READY,warm_update,15,82.757,true,dom_ready
graph,select_node,1,0,READY,warm_update,15,32.386,true,callback_received
