track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,112.297,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,38.464,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,108.913,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,33.516,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,117.764,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,30.511,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,116.499,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,35.593,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,117.169,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,27.768,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,118.971,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,30.301,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,120.478,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,31.632,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,113.086,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,32.669,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,116.514,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,32.645,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,115.940,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,32.788,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,128.604,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,20.498,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,126.163,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,22.701,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,124.651,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,24.666,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,126.292,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,22.796,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,99.779,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,34.177,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,119.775,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,27.314,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,100.090,true,dom_ready
graph,select_node,1,0,READY,cold_webview,17,41.752,true,callback_received
graph,render_ready,1,0,READY,cold_webview,18,106.978,true,dom_ready
graph,select_node,1,0,READY,cold_webview,18,40.740,true,callback_received
graph,render_ready,1,0,READY,cold_webview,19,108.745,true,dom_ready
graph,select_node,1,0,READY,cold_webview,19,40.478,true,callback_received
graph,render_ready,1,0,READY,cold_webview,20,108.417,true,dom_ready
graph,select_node,1,0,READY,cold_webview,20,43.578,true,callback_received
graph,render_ready,1,0,READY,warm_update,1,85.110,true,dom_ready
graph,select_node,1,0,READY,warm_update,1,30.939,true,callback_received
graph,render_ready,1,0,READY,warm_update,2,82.821,true,dom_ready
graph,select_node,1,0,READY,warm_update,2,32.809,true,callback_received
graph,render_ready,1,0,READY,warm_update,3,83.206,true,dom_ready
graph,select_node,1,0,READY,warm_update,3,32.392,true,callback_received
graph,render_ready,1,0,READY,warm_update,4,83.839,true,dom_ready
graph,select_node,1,0,READY,warm_update,4,32.409,true,callback_received
graph,render_ready,1,0,READY,warm_update,5,82.508,true,dom_ready
graph,select_node,1,0,READY,warm_update,5,32.951,true,callback_received
graph,render_ready,1,0,READY,warm_update,6,83.106,true,dom_ready
graph,select_node,1,0,READY,warm_update,6,32.536,true,callback_received
graph,render_ready,1,0,READY,warm_update,7,83.146,true,dom_ready
graph,select_node,1,0,READY,warm_update,7,33.044,true,callback_received
graph,render_ready,1,0,READY,warm_update,8,82.888,true,dom_ready
graph,select_node,1,0,READY,warm_update,8,32.204,true,callback_received
graph,render_ready,1,0,READY,warm_update,9,83.773,true,dom_ready
graph,select_node,1,0,READY,warm_update,9,32.077,true,callback_received
