track,scenario,state,iteration,duration_ms,success,outcome
graph,status_disclosure,ready,1,83.645,true,visible
graph,status_disclosure,ready,2,82.432,true,visible
graph,status_disclosure,ready,3,86.020,true,visible
graph,status_disclosure,ready,4,84.391,true,visible
graph,status_disclosure,ready,5,82.162,true,visible
graph,status_disclosure,ready,6,81.221,true,visible
graph,status_disclosure,ready,7,98.874,true,visible
graph,status_disclosure,ready,8,80.608,true,visible
graph,status_disclosure,ready,9,85.535,true,visible
graph,status_disclosure,ready,10,78.574,true,visible
graph,status_disclosure,ready,11,86.669,true,visible
graph,status_disclosure,ready,12,78.944,true,visible
graph,status_disclosure,ready,13,82.766,true,visible
graph,status_disclosure,ready,14,87.842,true,visible
graph,status_disclosure,ready,15,79.104,true,visible
graph,status_disclosure,ready,16,85.374,true,visible
graph,status_disclosure,ready,17,79.439,true,visible
graph,status_disclosure,ready,18,86.784,true,visible
graph,status_disclosure,ready,19,84.605,true,visible
graph,status_disclosure,ready,20,77.822,true,visible
graph,status_disclosure,ready,21,85.196,true,visible
graph,status_disclosure,ready,22,85.079,true,visible
graph,status_disclosure,ready,23,76.987,true,visible
graph,status_disclosure,ready,24,87.352,true,visible
graph,status_disclosure,ready,25,79.258,true,visible
graph,status_disclosure,ready,26,85.813,true,visible
graph,status_disclosure,ready,27,81.868,true,visible
graph,status_disclosure,ready,28,84.245,true,visible
graph,status_disclosure,ready,29,80.717,true,visible
graph,status_disclosure,ready,30,82.693,true,visible
graph,status_disclosure,fallback,1,78.539,true,visible
graph,status_disclosure,fallback,2,83.566,true,visible
graph,status_disclosure,fallback,3,83.937,true,visible
graph,status_disclosure,fallback,4,79.172,true,visible
graph,status_disclosure,fallback,5,87.553,true,visible
graph,status_disclosure,fallback,6,78.356,true,visible
graph,status_disclosure,fallback,7,82.364,true,visible
graph,status_disclosure,fallback,8,82.825,true,visible
graph,status_disclosure,fallback,9,83.628,true,visible
graph,status_disclosure,fallback,10,83.218,true,visible
graph,status_disclosure,fallback,11,81.550,true,visible
graph,status_disclosure,fallback,12,82.525,true,visible
graph,status_disclosure,fallback,13,84.269,true,visible
graph,status_disclosure,fallback,14,83.663,true,visible
graph,status_disclosure,fallback,15,81.055,true,visible
graph,status_disclosure,fallback,16,82.595,true,visible
graph,status_disclosure,fallback,17,83.624,true,visible
graph,status_disclosure,fallback,18,82.748,true,visible
graph,status_disclosure,fallback,19,65.310,true,visible
graph,status_disclosure,fallback,20,82.793,true,visible
graph,status_disclosure,fallback,21,69.080,true,visible
graph,status_disclosure,fallback,22,81.423,true,visible
graph,status_disclosure,fallback,23,85.981,true,visible
graph,status_disclosure,fallback,24,78.329,true,visible
graph,status_disclosure,fallback,25,66.332,true,visible
graph,status_disclosure,fallback,26,83.311,true,visible
graph,status_disclosure,fallback,27,66.106,true,visible
graph,status_disclosure,fallback,28,82.762,true,visible
graph,status_disclosure,fallback,29,82.707,true,visible
graph,status_disclosure,fallback,30,83.127,true,visible
graph,status_disclosure,empty,1,66.687,true,visible
graph,status_disclosure,empty,2,66.261,true,visible
graph,status_disclosure,empty,3,66.422,true,visible
graph,status_disclosure,empty,4,66.256,true,visible
graph,status_disclosure,empty,5,66.286,true,visible
graph,status_disclosure,empty,6,66.206,true,visible
graph,status_disclosure,empty,7,66.215,true,visible
graph,status_disclosure,empty,8,66.303,true,visible
graph,status_disclosure,empty,9,66.244,true,visible
graph,status_disclosure,empty,10,66.198,true,visible
graph,status_disclosure,empty,11,66.324,true,visible
graph,status_disclosure,empty,12,66.308,true,visible
graph,status_disclosure,empty,13,66.480,true,visible
graph,status_disclosure,empty,14,65.984,true,visible
graph,status_disclosure,empty,15,66.056,true,visible
graph,status_disclosure,empty,16,66.287,true,visible
graph,status_disclosure,empty,17,66.345,true,visible
graph,status_disclosure,empty,18,66.338,true,visible
graph,status_disclosure,empty,19,66.185,true,visible
graph,status_disclosure,empty,20,66.352,true,visible
graph,status_disclosure,empty,21,65.982,true,visible
graph,status_disclosure,empty,22,66.274,true,visible
graph,status_disclosure,empty,23,66.252,true,visible
graph,status_disclosure,empty,24,66.093,true,visible
graph,status_disclosure,empty,25,66.393,true,visible
graph,status_disclosure,empty,26,66.350,true,visible
graph,status_disclosure,empty,27,66.613,true,visible
graph,status_disclosure,empty,28,66.091,true,visible
graph,status_disclosure,empty,29,66.140,true,visible
graph,status_disclosure,empty,30,66.029,true,visible
