track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,147.647,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,32.594,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,113.761,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,39.324,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,148.171,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,27.767,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,116.276,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,38.567,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,110.526,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,35.304,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,152.596,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,26.995,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,116.406,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,36.113,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,113.111,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,44.858,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,103.938,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,48.004,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,134.486,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,32.429,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,204.986,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,27.582,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,156.620,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,25.941,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,132.738,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,32.809,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,133.109,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,32.784,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,151.959,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,30.285,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,116.656,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,38.206,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,110.882,true,dom_ready
