track,scenario,node_count,edge_count,algorithm_status,phase,iteration,duration_ms,success,outcome
graph,render_ready,1,0,READY,cold_webview,1,116.709,true,dom_ready
graph,select_node,1,0,READY,cold_webview,1,38.600,true,callback_received
graph,render_ready,1,0,READY,cold_webview,2,143.956,true,dom_ready
graph,select_node,1,0,READY,cold_webview,2,33.595,true,callback_received
graph,render_ready,1,0,READY,cold_webview,3,138.754,true,dom_ready
graph,select_node,1,0,READY,cold_webview,3,28.043,true,callback_received
graph,render_ready,1,0,READY,cold_webview,4,149.516,true,dom_ready
graph,select_node,1,0,READY,cold_webview,4,30.442,true,callback_received
graph,render_ready,1,0,READY,cold_webview,5,116.548,true,dom_ready
graph,select_node,1,0,READY,cold_webview,5,37.041,true,callback_received
graph,render_ready,1,0,READY,cold_webview,6,150.956,true,dom_ready
graph,select_node,1,0,READY,cold_webview,6,27.045,true,callback_received
graph,render_ready,1,0,READY,cold_webview,7,133.715,true,dom_ready
graph,select_node,1,0,READY,cold_webview,7,31.838,true,callback_received
graph,render_ready,1,0,READY,cold_webview,8,109.070,true,dom_ready
graph,select_node,1,0,READY,cold_webview,8,45.055,true,callback_received
graph,render_ready,1,0,READY,cold_webview,9,95.168,true,dom_ready
graph,select_node,1,0,READY,cold_webview,9,42.551,true,callback_received
graph,render_ready,1,0,READY,cold_webview,10,106.221,true,dom_ready
graph,select_node,1,0,READY,cold_webview,10,44.272,true,callback_received
graph,render_ready,1,0,READY,cold_webview,11,148.687,true,dom_ready
graph,select_node,1,0,READY,cold_webview,11,22.058,true,callback_received
graph,render_ready,1,0,READY,cold_webview,12,116.835,true,dom_ready
graph,select_node,1,0,READY,cold_webview,12,48.426,true,callback_received
graph,render_ready,1,0,READY,cold_webview,13,133.527,true,dom_ready
graph,select_node,1,0,READY,cold_webview,13,38.154,true,callback_received
graph,render_ready,1,0,READY,cold_webview,14,110.959,true,dom_ready
graph,select_node,1,0,READY,cold_webview,14,32.881,true,callback_received
graph,render_ready,1,0,READY,cold_webview,15,133.313,true,dom_ready
graph,select_node,1,0,READY,cold_webview,15,40.218,true,callback_received
graph,render_ready,1,0,READY,cold_webview,16,109.287,true,dom_ready
graph,select_node,1,0,READY,cold_webview,16,35.456,true,callback_received
graph,render_ready,1,0,READY,cold_webview,17,113.099,true,dom_ready
graph,select_node,1,0,READY,cold_webview,17,34.744,true,callback_received
graph,render_ready,1,0,READY,cold_webview,18,114.340,true,dom_ready
graph,select_node,1,0,READY,cold_webview,18,34.900,true,callback_received
graph,render_ready,1,0,READY,cold_webview,19,147.667,true,dom_ready
graph,select_node,1,0,READY,cold_webview,19,32.002,true,callback_received
graph,render_ready,1,0,READY,cold_webview,20,100.010,true,dom_ready
graph,select_node,1,0,READY,cold_webview,20,57.851,true,callback_received
graph,render_ready,1,0,READY,warm_update,1,75.143,true,dom_ready
graph,select_node,1,0,READY,warm_update,1,35.585,true,callback_received
graph,render_ready,1,0,READY,warm_update,2,80.205,true,dom_ready
graph,select_node,1,0,READY,warm_update,2,32.750,true,callback_received
graph,render_ready,1,0,READY,warm_update,3,83.104,true,dom_ready
graph,select_node,1,0,READY,warm_update,3,32.635,true,callback_received
graph,render_ready,1,0,READY,warm_update,4,83.074,true,dom_ready
graph,select_node,1,0,READY,warm_update,4,32.930,true,callback_received
graph,render_ready,1,0,READY,warm_update,5,83.045,true,dom_ready
graph,select_node,1,0,READY,warm_update,5,32.757,true,callback_received
graph,render_ready,1,0,READY,warm_update,6,83.103,true,dom_ready
graph,select_node,1,0,READY,warm_update,6,32.929,true,callback_received
graph,render_ready,1,0,READY,warm_update,7,92.104,true,dom_ready
graph,select_node,1,0,READY,warm_update,7,23.823,true,callback_received
graph,render_ready,1,0,READY,warm_update,8,83.233,true,dom_ready
graph,select_node,1,0,READY,warm_update,8,41.996,true,callback_received
graph,render_ready,1,0,READY,warm_update,9,73.834,true,dom_ready
graph,select_node,1,0,READY,warm_update,9,32.541,true,callback_received
graph,render_ready,1,0,READY,warm_update,10,106.019,true,dom_ready
graph,select_node,1,0,READY,warm_update,10,29.501,true,callback_received
graph,render_ready,1,0,READY,warm_update,11,88.165,true,dom_ready
graph,select_node,1,0,READY,warm_update,11,32.218,true,callback_received
graph,render_ready,1,0,READY,warm_update,12,76.871,true,dom_ready
graph,select_node,1,0,READY,warm_update,12,33.444,true,callback_received
graph,render_ready,1,0,READY,warm_update,13,80.253,true,dom_ready
graph,select_node,1,0,READY,warm_update,13,33.027,true,callback_received
graph,render_ready,1,0,READY,warm_update,14,83.064,true,dom_ready
graph,select_node,1,0,READY,warm_update,14,32.638,true,callback_received
graph,render_ready,1,0,READY,warm_update,15,83.197,true,dom_ready
graph,select_node,1,0,READY,warm_update,15,32.761,true,callback_received
graph,render_ready,1,0,READY,warm_update,16,83.493,true,dom_ready
graph,select_node,1,0,READY,warm_update,16,32.459,true,callback_received
graph,render_ready,1,0,READY,warm_update,17,82.840,true,dom_ready
graph,select_node,1,0,READY,warm_update,17,32.927,true,callback_received
