track,scenario,iteration,event_count,duration_ms,success,outcome,accepted,duplicates,final_state
event_sync,queue_write,1,3,8.408,true,pending,,,pending
event_sync,retryable_http_failure,1,3,10.632,true,Retry,,,pending
event_sync,retry_success,1,3,49.502,true,Synced,3,0,synced
event_sync,duplicate_replay,1,3,14.212,true,Synced,0,3,synced
event_sync,queue_write,2,3,8.172,true,pending,,,pending
event_sync,retryable_http_failure,2,3,12.212,true,Retry,,,pending
event_sync,retry_success,2,3,51.420,true,Synced,3,0,synced
event_sync,duplicate_replay,2,3,10.821,true,Synced,0,3,synced
event_sync,queue_write,3,3,8.870,true,pending,,,pending
event_sync,retryable_http_failure,3,3,10.016,true,Retry,,,pending
event_sync,retry_success,3,3,49.400,true,Synced,3,0,synced
event_sync,duplicate_replay,3,3,10.745,true,Synced,0,3,synced
event_sync,queue_write,4,3,7.658,true,pending,,,pending
event_sync,retryable_http_failure,4,3,10.016,true,Retry,,,pending
event_sync,retry_success,4,3,49.900,true,Synced,3,0,synced
event_sync,duplicate_replay,4,3,10.333,true,Synced,0,3,synced
event_sync,queue_write,5,3,8.020,true,pending,,,pending
event_sync,retryable_http_failure,5,3,10.206,true,Retry,,,pending
event_sync,retry_success,5,3,50.594,true,Synced,3,0,synced
event_sync,duplicate_replay,5,3,17.297,true,Synced,0,3,synced
event_sync,queue_write,6,3,7.990,true,pending,,,pending
event_sync,retryable_http_failure,6,3,12.784,true,Retry,,,pending
event_sync,retry_success,6,3,52.675,true,Synced,3,0,synced
event_sync,duplicate_replay,6,3,10.546,true,Synced,0,3,synced
event_sync,queue_write,7,3,7.885,true,pending,,,pending
event_sync,retryable_http_failure,7,3,25.910,true,Retry,,,pending
event_sync,retry_success,7,3,51.159,true,Synced,3,0,synced
event_sync,duplicate_replay,7,3,11.717,true,Synced,0,3,synced
event_sync,queue_write,8,3,10.049,true,pending,,,pending
event_sync,retryable_http_failure,8,3,16.652,true,Retry,,,pending
event_sync,retry_success,8,3,50.621,true,Synced,3,0,synced
event_sync,duplicate_replay,8,3,12.887,true,Synced,0,3,synced
event_sync,queue_write,9,3,9.275,true,pending,,,pending
event_sync,retryable_http_failure,9,3,14.268,true,Retry,,,pending
event_sync,retry_success,9,3,54.378,true,Synced,3,0,synced
event_sync,duplicate_replay,9,3,11.914,true,Synced,0,3,synced
event_sync,queue_write,10,3,8.360,true,pending,,,pending
event_sync,retryable_http_failure,10,3,10.603,true,Retry,,,pending
event_sync,retry_success,10,3,52.107,true,Synced,3,0,synced
event_sync,duplicate_replay,10,3,12.621,true,Synced,0,3,synced
event_sync,queue_write,11,3,8.142,true,pending,,,pending
event_sync,retryable_http_failure,11,3,11.286,true,Retry,,,pending
event_sync,retry_success,11,3,53.106,true,Synced,3,0,synced
event_sync,duplicate_replay,11,3,14.144,true,Synced,0,3,synced
event_sync,queue_write,12,3,8.078,true,pending,,,pending
event_sync,retryable_http_failure,12,3,11.612,true,Retry,,,pending
event_sync,retry_success,12,3,53.473,true,Synced,3,0,synced
event_sync,duplicate_replay,12,3,12.299,true,Synced,0,3,synced
event_sync,queue_write,13,3,7.411,true,pending,,,pending
event_sync,retryable_http_failure,13,3,9.611,true,Retry,,,pending
event_sync,retry_success,13,3,52.794,true,Synced,3,0,synced
event_sync,duplicate_replay,13,3,15.867,true,Synced,0,3,synced
event_sync,queue_write,14,3,7.590,true,pending,,,pending
event_sync,retryable_http_failure,14,3,11.609,true,Retry,,,pending
event_sync,retry_success,14,3,50.485,true,Synced,3,0,synced
event_sync,duplicate_replay,14,3,12.890,true,Synced,0,3,synced
event_sync,queue_write,15,3,8.459,true,pending,,,pending
event_sync,retryable_http_failure,15,3,10.634,true,Retry,,,pending
event_sync,retry_success,15,3,53.575,true,Synced,3,0,synced
event_sync,duplicate_replay,15,3,11.618,true,Synced,0,3,synced
event_sync,queue_write,16,3,8.278,true,pending,,,pending
event_sync,retryable_http_failure,16,3,11.794,true,Retry,,,pending
event_sync,retry_success,16,3,50.443,true,Synced,3,0,synced
event_sync,duplicate_replay,16,3,11.409,true,Synced,0,3,synced
event_sync,queue_write,17,3,8.803,true,pending,,,pending
event_sync,retryable_http_failure,17,3,11.016,true,Retry,,,pending
event_sync,retry_success,17,3,51.721,true,Synced,3,0,synced
event_sync,duplicate_replay,17,3,11.600,true,Synced,0,3,synced
event_sync,queue_write,18,3,7.849,true,pending,,,pending
event_sync,retryable_http_failure,18,3,19.359,true,Retry,,,pending
event_sync,retry_success,18,3,51.432,true,Synced,3,0,synced
event_sync,duplicate_replay,18,3,13.824,true,Synced,0,3,synced
event_sync,queue_write,19,3,9.644,true,pending,,,pending
event_sync,retryable_http_failure,19,3,13.121,true,Retry,,,pending
event_sync,retry_success,19,3,51.878,true,Synced,3,0,synced
event_sync,duplicate_replay,19,3,12.860,true,Synced,0,3,synced
event_sync,queue_write,20,3,9.360,true,pending,,,pending
